uid_connection,type,img1,img2,date,cluster_file,cluster
7d404d27fcfd4b308a8e557438659195_d431021f9fd44bd2aaa73a0b55750772,POSITIVE,7d404d27fcfd4b308a8e557438659195,d431021f9fd44bd2aaa73a0b55750772,09-06-2022_16:38:31,07-06-2022/clusters_dbscan_0.00238_07-06-2022_19,940.0
7d543ff614284135b5203a90f990b186_c594995e4fd8472e9436b6dd89dae8fb,DUPLICATE,7d543ff614284135b5203a90f990b186,c594995e4fd8472e9436b6dd89dae8fb,09-06-2022_16:38:40,07-06-2022/clusters_dbscan_0.00238_07-06-2022_19,942.0
7d938fb8a0ef4a5e814ce5f8a53149e0_c64dc81027754e21b921911410697002,POSITIVE,7d938fb8a0ef4a5e814ce5f8a53149e0,c64dc81027754e21b921911410697002,10-06-2022_15:15:31,morphograph,708.0
7d938fb8a0ef4a5e814ce5f8a53149e0_c8fa26964f6c40448cc7876283049dee,POSITIVE,7d938fb8a0ef4a5e814ce5f8a53149e0,c8fa26964f6c40448cc7876283049dee,10-06-2022_15:15:31,morphograph,708.0
7db3d9e1fcd94ee086a6680455849502_df90484eae464ac5b59e64d305d3230e,DUPLICATE,7db3d9e1fcd94ee086a6680455849502,df90484eae464ac5b59e64d305d3230e,09-06-2022_16:38:44,07-06-2022/clusters_dbscan_0.00238_07-06-2022_19,943.0
7dbc2b881f2b49ca91b568a303983832_ab31d146301449f3ae616a2d795f972d,POSITIVE,7dbc2b881f2b49ca91b568a303983832,ab31d146301449f3ae616a2d795f972d,10-06-2022_15:16:11,morphograph,729.0
7dbc2b881f2b49ca91b568a303983832_bf71d636f40b42b88cb2f3b5463e1cbe,POSITIVE,7dbc2b881f2b49ca91b568a303983832,bf71d636f40b42b88cb2f3b5463e1cbe,10-06-2022_15:16:11,morphograph,729.0
7dbc2b881f2b49ca91b568a303983832_d845bfd4297b40d1be6973cec792dcc7,POSITIVE,7dbc2b881f2b49ca91b568a303983832,d845bfd4297b40d1be6973cec792dcc7,10-06-2022_15:16:11,morphograph,729.0
7dbc2b881f2b49ca91b568a303983832_d9c42c0c5ce242a59d007a8e51bdc626,POSITIVE,7dbc2b881f2b49ca91b568a303983832,d9c42c0c5ce242a59d007a8e51bdc626,10-06-2022_15:16:11,morphograph,729.0
7dd40c22b5c34164847622f2e284b02a_fe40bae660af45b69671a39d82eb7d65,DUPLICATE,7dd40c22b5c34164847622f2e284b02a,fe40bae660af45b69671a39d82eb7d65,09-06-2022_16:38:54,07-06-2022/clusters_dbscan_0.00238_07-06-2022_19,944.0
7e5347fa9eeb42558c6d622909e248d8_f5dd110690c14a4e98965b1b713249ba,POSITIVE,7e5347fa9eeb42558c6d622909e248d8,f5dd110690c14a4e98965b1b713249ba,10-06-2022_14:57:48,morphograph,237.0
7e5347fa9eeb42558c6d622909e248d8_fb030ef7fe4c4cc793fa86167fb1ddc7,POSITIVE,7e5347fa9eeb42558c6d622909e248d8,fb030ef7fe4c4cc793fa86167fb1ddc7,10-06-2022_14:57:48,morphograph,237.0
7e5c3a82f59f4e5aaa39d640fcc03ff3_bd2b5d84b924479fb1e2f1f324bec1d8,SIMILAR,7e5c3a82f59f4e5aaa39d640fcc03ff3,bd2b5d84b924479fb1e2f1f324bec1d8,09-06-2022_16:39:04,07-06-2022/clusters_dbscan_0.00238_07-06-2022_19,946.0
7e8f0e5c7dc14073984ad44eebe17d8d_fd5a0f6ffd8c40159906975e4b6d84b8,POSITIVE,7e8f0e5c7dc14073984ad44eebe17d8d,fd5a0f6ffd8c40159906975e4b6d84b8,11-06-2022_11:48:16,07-06-2022/clusters_dbscan_0.00239_07-06-2022_19,893.0
7e8f0e5c7dc14073984ad44eebe17d8d_fd5a0f6ffd8c40159906975e4b6d84b8,SIMILAR,7e8f0e5c7dc14073984ad44eebe17d8d,fd5a0f6ffd8c40159906975e4b6d84b8,09-06-2022_16:39:22,07-06-2022/clusters_dbscan_0.00238_07-06-2022_19,948.0
7e99904907a4413e891590ad4eb1c50c_e9774f0f336049e7ac9d9f454b6ace95,DUPLICATE,7e99904907a4413e891590ad4eb1c50c,e9774f0f336049e7ac9d9f454b6ace95,09-06-2022_16:39:28,07-06-2022/clusters_dbscan_0.00238_07-06-2022_19,949.0
7e9b9f04c19346dd8aba3c6bf3567a3d_cfbb209af5e741f689e71ad268b6b6e5,DUPLICATE,7e9b9f04c19346dd8aba3c6bf3567a3d,cfbb209af5e741f689e71ad268b6b6e5,09-06-2022_16:39:33,07-06-2022/clusters_dbscan_0.00238_07-06-2022_19,950.0
7ec32ec547fa49b4bfb8fd9a7168eb45_acc8110636ca4af4bae5eb4bffb7f5ca,DUPLICATE,7ec32ec547fa49b4bfb8fd9a7168eb45,acc8110636ca4af4bae5eb4bffb7f5ca,09-06-2022_16:39:49,07-06-2022/clusters_dbscan_0.00238_07-06-2022_19,954.0
7ece33261aa7418ab5b4e983e686e946_cf1a9df20660473484af010fe886124c,DUPLICATE,7ece33261aa7418ab5b4e983e686e946,cf1a9df20660473484af010fe886124c,09-06-2022_16:39:55,07-06-2022/clusters_dbscan_0.00238_07-06-2022_19,955.0
7ee77da5f5eb4cc9809265f6c172b147_bf09e64502254aadac10d3188d84cd87,POSITIVE,7ee77da5f5eb4cc9809265f6c172b147,bf09e64502254aadac10d3188d84cd87,10-06-2022_15:05:54,morphograph,485.0
7ee77da5f5eb4cc9809265f6c172b147_dd74ff8808f544b0bd95256907193446,POSITIVE,7ee77da5f5eb4cc9809265f6c172b147,dd74ff8808f544b0bd95256907193446,10-06-2022_15:05:54,morphograph,485.0
7ee77da5f5eb4cc9809265f6c172b147_e33d266cbc704d0cb8ba93ca6c29119f,POSITIVE,7ee77da5f5eb4cc9809265f6c172b147,e33d266cbc704d0cb8ba93ca6c29119f,10-06-2022_15:05:54,morphograph,485.0
7ee9e023d1854a1da4ab1588ee94947e_8297f129e44b47d29256268f0067c7a8,POSITIVE,7ee9e023d1854a1da4ab1588ee94947e,8297f129e44b47d29256268f0067c7a8,10-06-2022_15:12:13,morphograph,619.0
7ee9e023d1854a1da4ab1588ee94947e_8eeaae6cd4ea4984b4e7ae4bd6f3cfcc,POSITIVE,7ee9e023d1854a1da4ab1588ee94947e,8eeaae6cd4ea4984b4e7ae4bd6f3cfcc,10-06-2022_15:12:13,morphograph,619.0
7ee9e023d1854a1da4ab1588ee94947e_d36ebb9d56d64acda5c8c4bc7ca28a9a,CORRECT,7ee9e023d1854a1da4ab1588ee94947e,d36ebb9d56d64acda5c8c4bc7ca28a9a,29-06-2022_19:16:05,01-06-2022/clusters_optics_0.13_01-06-2022_19,61.0
7ee9e023d1854a1da4ab1588ee94947e_d36ebb9d56d64acda5c8c4bc7ca28a9a,POSITIVE,7ee9e023d1854a1da4ab1588ee94947e,d36ebb9d56d64acda5c8c4bc7ca28a9a,10-06-2022_15:12:13,morphograph,619.0
7ee9e023d1854a1da4ab1588ee94947e_d3fba7a263e540efa87af9ca19c58917,CORRECT,7ee9e023d1854a1da4ab1588ee94947e,d3fba7a263e540efa87af9ca19c58917,29-06-2022_19:16:05,01-06-2022/clusters_optics_0.13_01-06-2022_19,61.0
7ee9e023d1854a1da4ab1588ee94947e_d3fba7a263e540efa87af9ca19c58917,POSITIVE,7ee9e023d1854a1da4ab1588ee94947e,d3fba7a263e540efa87af9ca19c58917,10-06-2022_15:12:13,morphograph,619.0
7ee9e023d1854a1da4ab1588ee94947e_f14c424aaa4b41c8a5cdd145dcad30ef,POSITIVE,7ee9e023d1854a1da4ab1588ee94947e,f14c424aaa4b41c8a5cdd145dcad30ef,10-06-2022_15:12:13,morphograph,619.0
7f0e78fd819f4e338e47808d611e17f6_9cd3e2a7696f42f5a8b521f68a291e63,DUPLICATE,7f0e78fd819f4e338e47808d611e17f6,9cd3e2a7696f42f5a8b521f68a291e63,09-06-2022_16:40:04,07-06-2022/clusters_dbscan_0.00238_07-06-2022_19,957.0
7f0ee6663e51430a9678a51b5f248515_a348ba43ca9044dfa4831accd46b19b8,DUPLICATE,7f0ee6663e51430a9678a51b5f248515,a348ba43ca9044dfa4831accd46b19b8,09-06-2022_16:40:09,07-06-2022/clusters_dbscan_0.00238_07-06-2022_19,958.0
7f45b5a3f6744f37ae24d9cabdc5c9f0_c6563107b9df47bbab3e4d5fb62c988d,DUPLICATE,7f45b5a3f6744f37ae24d9cabdc5c9f0,c6563107b9df47bbab3e4d5fb62c988d,09-06-2022_16:40:24,07-06-2022/clusters_dbscan_0.00238_07-06-2022_19,960.0
7f611bf9f5a244299ef2f673bb23b61e_8e75362c2b8942a9988c91722c2346c9,POSITIVE,7f611bf9f5a244299ef2f673bb23b61e,8e75362c2b8942a9988c91722c2346c9,10-06-2022_14:52:40,morphograph,94.0
7f611bf9f5a244299ef2f673bb23b61e_af99b99138264aaaac311e6fa898b06a,POSITIVE,7f611bf9f5a244299ef2f673bb23b61e,af99b99138264aaaac311e6fa898b06a,10-06-2022_14:52:40,morphograph,94.0
7f611bf9f5a244299ef2f673bb23b61e_bccee23e3e1e4ab89ecaaddd0a8d5e0c,POSITIVE,7f611bf9f5a244299ef2f673bb23b61e,bccee23e3e1e4ab89ecaaddd0a8d5e0c,10-06-2022_14:52:40,morphograph,94.0
7f6ad3219ce548fb93bd8edee6983863_bffa9b1d0faa4af4a9eef5649bf11ebd,POSITIVE,7f6ad3219ce548fb93bd8edee6983863,bffa9b1d0faa4af4a9eef5649bf11ebd,14-06-2022_20:13:29,01-06-2022/clusters_optics_0.13_01-06-2022_19,708.0
7f862e6f47184f87adf3b1e7274cb04f_98387089c836402fad1ab97e9a74b4ae,CORRECT,98387089c836402fad1ab97e9a74b4ae,7f862e6f47184f87adf3b1e7274cb04f,29-06-2022_19:19:02,01-06-2022/clusters_optics_0.13_01-06-2022_19,86.0
7f92cea5764a4f15bb2cd3e22ce4611d_a7da74e233084c39a68f53ad787d407b,POSITIVE,7f92cea5764a4f15bb2cd3e22ce4611d,a7da74e233084c39a68f53ad787d407b,10-06-2022_15:10:45,morphograph,581.0
7f92cea5764a4f15bb2cd3e22ce4611d_ccf8b3d1943e40338a61efcfec61eba7,POSITIVE,7f92cea5764a4f15bb2cd3e22ce4611d,ccf8b3d1943e40338a61efcfec61eba7,10-06-2022_15:10:45,morphograph,581.0
7f92cea5764a4f15bb2cd3e22ce4611d_e70c23c8848c41e384a1029a7f7be844,POSITIVE,7f92cea5764a4f15bb2cd3e22ce4611d,e70c23c8848c41e384a1029a7f7be844,10-06-2022_15:10:45,morphograph,581.0
800984ffaadf469fb3f45a87927ae53b_84f7cf0a3e2146568d8e130ca93ca37d,DUPLICATE,800984ffaadf469fb3f45a87927ae53b,84f7cf0a3e2146568d8e130ca93ca37d,09-06-2022_16:40:30,07-06-2022/clusters_dbscan_0.00238_07-06-2022_19,961.0
80a505300de24aca9a29f65ad0b6bcd0_9fa2e92d12ae485d83fded3f760bc0e4,CORRECT,9fa2e92d12ae485d83fded3f760bc0e4,80a505300de24aca9a29f65ad0b6bcd0,29-06-2022_19:18:15,01-06-2022/clusters_optics_0.13_01-06-2022_19,78.0
80a505300de24aca9a29f65ad0b6bcd0_a842a830a0b44ebd9143b783dea83d8d,CORRECT,a842a830a0b44ebd9143b783dea83d8d,80a505300de24aca9a29f65ad0b6bcd0,29-06-2022_19:18:15,01-06-2022/clusters_optics_0.13_01-06-2022_19,78.0
80a505300de24aca9a29f65ad0b6bcd0_c7e72a3fc2804851bedb6d4136fa6701,CORRECT,c7e72a3fc2804851bedb6d4136fa6701,80a505300de24aca9a29f65ad0b6bcd0,29-06-2022_19:18:15,01-06-2022/clusters_optics_0.13_01-06-2022_19,78.0
80a505300de24aca9a29f65ad0b6bcd0_d6c7f66a32014cd8a0928e91206f8088,CORRECT,d6c7f66a32014cd8a0928e91206f8088,80a505300de24aca9a29f65ad0b6bcd0,29-06-2022_19:18:15,01-06-2022/clusters_optics_0.13_01-06-2022_19,78.0
80b9f445a8d54792afda723c30dcc8d0_90116f43d06249bb87fdfd5663c86fff,SIMILAR,80b9f445a8d54792afda723c30dcc8d0,90116f43d06249bb87fdfd5663c86fff,09-06-2022_16:40:47,07-06-2022/clusters_dbscan_0.00238_07-06-2022_19,964.0
80d0880b34584984a72f7efba07885c5_ea2467a010774f04b186f56814c9f597,POSITIVE,ea2467a010774f04b186f56814c9f597,80d0880b34584984a72f7efba07885c5,29-06-2022_19:56:05,07-06-2022/clusters_optics_0.13_07-06-2022_19,451.0
811103a81bdf405da2485665c98a5c6f_ab4a62ce8e03436589fad526358cda5e,POSITIVE,811103a81bdf405da2485665c98a5c6f,ab4a62ce8e03436589fad526358cda5e,29-06-2022_19:58:34,07-06-2022/clusters_optics_0.13_07-06-2022_19,479.0
812fbfa9e4c84419a39e57d0c7994d50_c9cff1823f644dcb8da7abbfca1fd609,POSITIVE,812fbfa9e4c84419a39e57d0c7994d50,c9cff1823f644dcb8da7abbfca1fd609,29-06-2022_19:50:55,07-06-2022/clusters_optics_0.13_07-06-2022_19,402.0
8174408289e346439324b4561fb81902_bcc7c6409ef142829db09c1ffbb7921f,POSITIVE,bcc7c6409ef142829db09c1ffbb7921f,8174408289e346439324b4561fb81902,29-06-2022_19:51:05,07-06-2022/clusters_optics_0.13_07-06-2022_19,404.0
8174408289e346439324b4561fb81902_f9756914890b4d21895a5220953e1ec2,POSITIVE,8174408289e346439324b4561fb81902,f9756914890b4d21895a5220953e1ec2,10-06-2022_15:07:08,morphograph,523.0
81f133d771da42b292fb7f4112cadf7e_a05966ff793c4c5fafb7567b9aa95a34,POSITIVE,81f133d771da42b292fb7f4112cadf7e,a05966ff793c4c5fafb7567b9aa95a34,11-06-2022_11:34:50,07-06-2022/clusters_dbscan_0.00239_07-06-2022_19,733.0
820b39646c8c440c87609a72cbb92c12_ad31fb445ac44b28845869855eafb958,POSITIVE,820b39646c8c440c87609a72cbb92c12,ad31fb445ac44b28845869855eafb958,10-06-2022_15:14:27,morphograph,686.0
8211f41859104c7a971dd4e8bff31bd1_86d7ae917fc042b58878208221bc096e,CORRECT,8211f41859104c7a971dd4e8bff31bd1,86d7ae917fc042b58878208221bc096e,21-06-2022_11:24:17,01-06-2022/clusters_optics_0.13_01-06-2022_19,4.0
8211f41859104c7a971dd4e8bff31bd1_ddd26fd2502f42b2af789d1374febaef,CORRECT,8211f41859104c7a971dd4e8bff31bd1,ddd26fd2502f42b2af789d1374febaef,21-06-2022_11:24:17,01-06-2022/clusters_optics_0.13_01-06-2022_19,4.0
82250aac20d1446da2461fb2f05604c7_fa6e7f43a9ba4861aab4ae4639ecdca0,POSITIVE,82250aac20d1446da2461fb2f05604c7,fa6e7f43a9ba4861aab4ae4639ecdca0,14-06-2022_20:09:45,01-06-2022/clusters_optics_0.13_01-06-2022_19,640.0
822b8c44f24d45409ee048a511050d06_f647968fa8c34d38a2b8f4127ed1f881,SIMILAR,822b8c44f24d45409ee048a511050d06,f647968fa8c34d38a2b8f4127ed1f881,29-06-2022_19:40:21,07-06-2022/clusters_optics_0.13_07-06-2022_19,81.0
8297f129e44b47d29256268f0067c7a8_8eeaae6cd4ea4984b4e7ae4bd6f3cfcc,POSITIVE,8297f129e44b47d29256268f0067c7a8,8eeaae6cd4ea4984b4e7ae4bd6f3cfcc,10-06-2022_15:12:13,morphograph,619.0
8297f129e44b47d29256268f0067c7a8_d36ebb9d56d64acda5c8c4bc7ca28a9a,POSITIVE,8297f129e44b47d29256268f0067c7a8,d36ebb9d56d64acda5c8c4bc7ca28a9a,10-06-2022_15:12:13,morphograph,619.0
8297f129e44b47d29256268f0067c7a8_d3fba7a263e540efa87af9ca19c58917,POSITIVE,8297f129e44b47d29256268f0067c7a8,d3fba7a263e540efa87af9ca19c58917,10-06-2022_15:12:13,morphograph,619.0
8297f129e44b47d29256268f0067c7a8_f14c424aaa4b41c8a5cdd145dcad30ef,CORRECT,8297f129e44b47d29256268f0067c7a8,f14c424aaa4b41c8a5cdd145dcad30ef,29-06-2022_19:15:59,01-06-2022/clusters_optics_0.13_01-06-2022_19,60.0
8297f129e44b47d29256268f0067c7a8_f14c424aaa4b41c8a5cdd145dcad30ef,POSITIVE,8297f129e44b47d29256268f0067c7a8,f14c424aaa4b41c8a5cdd145dcad30ef,10-06-2022_15:12:13,morphograph,619.0
82fbe641592f4e1588a6c87ec6931b9a_caec5b0dc8d14d60b07aa73aeea04ba2,DUPLICATE,82fbe641592f4e1588a6c87ec6931b9a,caec5b0dc8d14d60b07aa73aeea04ba2,09-06-2022_16:41:12,07-06-2022/clusters_dbscan_0.00238_07-06-2022_19,970.0
83769110086c4d20bfa0c52160d2ebd4_9cefe169dc3b484cbbe219880c641cb8,POSITIVE,9cefe169dc3b484cbbe219880c641cb8,83769110086c4d20bfa0c52160d2ebd4,29-06-2022_19:55:16,07-06-2022/clusters_optics_0.13_07-06-2022_19,441.0
83b6e27a626c4e85a78447388168f829_b9507ecfde5245a9943f794423f19795,POSITIVE,83b6e27a626c4e85a78447388168f829,b9507ecfde5245a9943f794423f19795,10-06-2022_15:23:44,morphograph,891.0
83b6e27a626c4e85a78447388168f829_cdaf37ff81d047848f13b1ad27669f50,POSITIVE,83b6e27a626c4e85a78447388168f829,cdaf37ff81d047848f13b1ad27669f50,10-06-2022_15:23:44,morphograph,891.0
83da3eb183954ccf8d001d1f92f2c3a0_b5d16742b0c04046a80b66e4ea98524a,CORRECT,b5d16742b0c04046a80b66e4ea98524a,83da3eb183954ccf8d001d1f92f2c3a0,29-06-2022_19:19:06,01-06-2022/clusters_optics_0.13_01-06-2022_19,87.0
83da3eb183954ccf8d001d1f92f2c3a0_b9105cbad53a40428644856c6e91e425,CORRECT,b9105cbad53a40428644856c6e91e425,83da3eb183954ccf8d001d1f92f2c3a0,29-06-2022_19:19:06,01-06-2022/clusters_optics_0.13_01-06-2022_19,87.0
83da3eb183954ccf8d001d1f92f2c3a0_de70f65e25304163a21e510268d9869a,CORRECT,de70f65e25304163a21e510268d9869a,83da3eb183954ccf8d001d1f92f2c3a0,29-06-2022_19:19:06,01-06-2022/clusters_optics_0.13_01-06-2022_19,87.0
83eb2f0e8ec34bafb9071af3f661f661_ffeaee8cab0941b6858b7b93055694b4,SIMILAR,83eb2f0e8ec34bafb9071af3f661f661,ffeaee8cab0941b6858b7b93055694b4,09-06-2022_16:41:38,07-06-2022/clusters_dbscan_0.00238_07-06-2022_19,973.0
841bf3517058428b8bee6a50302c8186_c80c3f8d83c04e9c85b7bad4e97d6be6,SIMILAR,841bf3517058428b8bee6a50302c8186,c80c3f8d83c04e9c85b7bad4e97d6be6,10-06-2022_15:24:52,morphograph,903.0
84388a05a517456a95289a99bbb546a7_986ad7f68a704c31b5506fa29b4ff0bb,SIMILAR,84388a05a517456a95289a99bbb546a7,986ad7f68a704c31b5506fa29b4ff0bb,21-06-2022_11:12:43,01-06-2022/clusters_optics_0.13_01-06-2022_19,502.0
845afc20399e4691b375b6039069bbcf_d63db4d4bdae40d88a68402b8caa6dad,CORRECT,d63db4d4bdae40d88a68402b8caa6dad,845afc20399e4691b375b6039069bbcf,29-06-2022_19:09:42,01-06-2022/clusters_optics_0.13_01-06-2022_19,18.0
845afc20399e4691b375b6039069bbcf_d63db4d4bdae40d88a68402b8caa6dad,WRONG,845afc20399e4691b375b6039069bbcf,d63db4d4bdae40d88a68402b8caa6dad,21-06-2022_11:24:51,01-06-2022/clusters_optics_0.13_01-06-2022_19,18.0
845afc20399e4691b375b6039069bbcf_db932dce4acc4248b6a3e848d9646c8e,CORRECT,db932dce4acc4248b6a3e848d9646c8e,845afc20399e4691b375b6039069bbcf,29-06-2022_19:09:42,01-06-2022/clusters_optics_0.13_01-06-2022_19,18.0
845afc20399e4691b375b6039069bbcf_db932dce4acc4248b6a3e848d9646c8e,WRONG,845afc20399e4691b375b6039069bbcf,db932dce4acc4248b6a3e848d9646c8e,21-06-2022_11:24:51,01-06-2022/clusters_optics_0.13_01-06-2022_19,18.0
851228978c1a4d03924c20ec46120be3_9796021810a744d4830d4c11369901db,POSITIVE,851228978c1a4d03924c20ec46120be3,9796021810a744d4830d4c11369901db,10-06-2022_15:26:39,morphograph,920.0
85e5f906605f43a9b0ba779c26fdc2d9_d370b01ecc47468783280bb75386dbb5,POSITIVE,85e5f906605f43a9b0ba779c26fdc2d9,d370b01ecc47468783280bb75386dbb5,14-06-2022_20:16:50,01-06-2022/clusters_optics_0.13_01-06-2022_19,107.0
864c6af6f9ea499fb6e55c9ce49ee59e_9975395cfb1a46979e98536743c27af5,POSITIVE,864c6af6f9ea499fb6e55c9ce49ee59e,9975395cfb1a46979e98536743c27af5,10-06-2022_15:02:04,morphograph,346.0
86c32b69f95d47b3b0f8e253131fcbbb_dd21c548f2404fee9e15ab2c3c87bd1f,SIMILAR,86c32b69f95d47b3b0f8e253131fcbbb,dd21c548f2404fee9e15ab2c3c87bd1f,09-06-2022_16:42:14,07-06-2022/clusters_dbscan_0.00238_07-06-2022_19,982.0
86d7ae917fc042b58878208221bc096e_ddd26fd2502f42b2af789d1374febaef,CORRECT,86d7ae917fc042b58878208221bc096e,ddd26fd2502f42b2af789d1374febaef,21-06-2022_11:24:17,01-06-2022/clusters_optics_0.13_01-06-2022_19,4.0
872404e46ede4bfca0b71337fbbeb2bf_9295f2b517644a51bfa73190d9b37dcd,CORRECT,872404e46ede4bfca0b71337fbbeb2bf,9295f2b517644a51bfa73190d9b37dcd,29-06-2022_19:18:41,01-06-2022/clusters_optics_0.13_01-06-2022_19,82.0
8755b00bfaaf43e2845dc46e5097cc46_e2bfa2a66af74455ba4dd540be914cc4,POSITIVE,e2bfa2a66af74455ba4dd540be914cc4,8755b00bfaaf43e2845dc46e5097cc46,29-06-2022_19:58:54,07-06-2022/clusters_optics_0.13_07-06-2022_19,484.0
87619eb87f1e46409f017dcb837faf56_8f0d71b39aa3468c9ab930a2af607a92,POSITIVE,87619eb87f1e46409f017dcb837faf56,8f0d71b39aa3468c9ab930a2af607a92,10-06-2022_15:25:23,morphograph,908.0
87619eb87f1e46409f017dcb837faf56_b19278ba358e4c7da6a5966c2210b627,POSITIVE,87619eb87f1e46409f017dcb837faf56,b19278ba358e4c7da6a5966c2210b627,10-06-2022_15:25:23,morphograph,908.0
879fe6cea10548e6a3803b97449866de_f796e8a1517d4dca86f8cf5eaf11a73f,POSITIVE,879fe6cea10548e6a3803b97449866de,f796e8a1517d4dca86f8cf5eaf11a73f,09-06-2022_16:42:22,07-06-2022/clusters_dbscan_0.00238_07-06-2022_19,984.0
881e68ee925347bea41973e1cf1f8768_d91190895ebb4e65b896835267a42cc7,CORRECT,d91190895ebb4e65b896835267a42cc7,881e68ee925347bea41973e1cf1f8768,29-06-2022_19:16:09,01-06-2022/clusters_optics_0.13_01-06-2022_19,62.0
881e68ee925347bea41973e1cf1f8768_d91190895ebb4e65b896835267a42cc7,POSITIVE,881e68ee925347bea41973e1cf1f8768,d91190895ebb4e65b896835267a42cc7,10-06-2022_15:19:28,morphograph,825.0
881e68ee925347bea41973e1cf1f8768_da85aa2675b24ae9abeffbb58b257481,CORRECT,da85aa2675b24ae9abeffbb58b257481,881e68ee925347bea41973e1cf1f8768,29-06-2022_19:16:09,01-06-2022/clusters_optics_0.13_01-06-2022_19,62.0
881e68ee925347bea41973e1cf1f8768_da85aa2675b24ae9abeffbb58b257481,POSITIVE,881e68ee925347bea41973e1cf1f8768,da85aa2675b24ae9abeffbb58b257481,10-06-2022_15:19:28,morphograph,825.0
881e68ee925347bea41973e1cf1f8768_e94b8266b62249f491bc673bd81a5561,CORRECT,e94b8266b62249f491bc673bd81a5561,881e68ee925347bea41973e1cf1f8768,29-06-2022_19:16:09,01-06-2022/clusters_optics_0.13_01-06-2022_19,62.0
881e68ee925347bea41973e1cf1f8768_e94b8266b62249f491bc673bd81a5561,POSITIVE,881e68ee925347bea41973e1cf1f8768,e94b8266b62249f491bc673bd81a5561,10-06-2022_15:19:28,morphograph,825.0
8850f955eb5642a5a679050e59ca7fcc_e450132d2c0a4e31a690186877492420,POSITIVE,8850f955eb5642a5a679050e59ca7fcc,e450132d2c0a4e31a690186877492420,14-06-2022_21:18:01,07-06-2022/clusters_optics_0.13_07-06-2022_19,1158.0
8851076295d544bd8a902cc1777d7d13_8ddfca6074ee4cf0ac3376d1120ad64b,POSITIVE,8851076295d544bd8a902cc1777d7d13,8ddfca6074ee4cf0ac3376d1120ad64b,10-06-2022_14:42:43,morphograph,33.0
8851076295d544bd8a902cc1777d7d13_b5a595f3369b4624bd95b3dcb4a9ab67,POSITIVE,8851076295d544bd8a902cc1777d7d13,b5a595f3369b4624bd95b3dcb4a9ab67,10-06-2022_14:42:43,morphograph,33.0
8851076295d544bd8a902cc1777d7d13_da54c106180449d1a52993e9a5bc17fd,POSITIVE,8851076295d544bd8a902cc1777d7d13,da54c106180449d1a52993e9a5bc17fd,10-06-2022_14:42:43,morphograph,33.0
887e3d7b44a748f2a5f631152699e1c1_a4378718003b4eed9053df37b6d38781,POSITIVE,887e3d7b44a748f2a5f631152699e1c1,a4378718003b4eed9053df37b6d38781,27-06-2022_17:12:06,07-06-2022/clusters_optics_0.13_07-06-2022_19,570.0
89543dccb9e540b590c037e28a67659a_e25803aa50fa4e99a8fbab17bd9039bc,POSITIVE,e25803aa50fa4e99a8fbab17bd9039bc,89543dccb9e540b590c037e28a67659a,29-06-2022_19:42:45,07-06-2022/clusters_optics_0.13_07-06-2022_19,109.0
895810e90be0455aafc90e6bbf224b3e_f1988890333d4bed9c88acd3b775840b,DUPLICATE,895810e90be0455aafc90e6bbf224b3e,f1988890333d4bed9c88acd3b775840b,09-06-2022_16:34:21,07-06-2022/clusters_dbscan_0.00238_07-06-2022_19,904.0
8998bbc9a5784a559e2feab50f6e9dc7_b188349bb1564fefbb74bae2172ccf8a,POSITIVE,8998bbc9a5784a559e2feab50f6e9dc7,b188349bb1564fefbb74bae2172ccf8a,21-06-2022_10:59:18,01-06-2022/clusters_optics_0.13_01-06-2022_19,227.0
8998bbc9a5784a559e2feab50f6e9dc7_ba9ea6d7c94741ae839dfa5a3e843dc9,POSITIVE,8998bbc9a5784a559e2feab50f6e9dc7,ba9ea6d7c94741ae839dfa5a3e843dc9,21-06-2022_10:59:18,01-06-2022/clusters_optics_0.13_01-06-2022_19,227.0
8998bbc9a5784a559e2feab50f6e9dc7_d67974d06807435c99546e8a92dd9fb9,POSITIVE,8998bbc9a5784a559e2feab50f6e9dc7,d67974d06807435c99546e8a92dd9fb9,21-06-2022_10:59:18,01-06-2022/clusters_optics_0.13_01-06-2022_19,227.0
8998bbc9a5784a559e2feab50f6e9dc7_d6914208d47a4a84bd79b3b53de1f1f4,POSITIVE,8998bbc9a5784a559e2feab50f6e9dc7,d6914208d47a4a84bd79b3b53de1f1f4,21-06-2022_10:59:18,01-06-2022/clusters_optics_0.13_01-06-2022_19,227.0
8a16f89c2fe44bcbbcc1db5a5b946080_ac36923fa4a54d60a5343e6ae325f80c,CORRECT,ac36923fa4a54d60a5343e6ae325f80c,8a16f89c2fe44bcbbcc1db5a5b946080,29-06-2022_19:19:55,01-06-2022/clusters_optics_0.13_01-06-2022_19,94.0
8a16f89c2fe44bcbbcc1db5a5b946080_ac36923fa4a54d60a5343e6ae325f80c,POSITIVE,8a16f89c2fe44bcbbcc1db5a5b946080,ac36923fa4a54d60a5343e6ae325f80c,10-06-2022_15:12:46,morphograph,631.0
8a16f89c2fe44bcbbcc1db5a5b946080_c21e8e9ca97b4f06aca45db3d9aa8901,CORRECT,8a16f89c2fe44bcbbcc1db5a5b946080,c21e8e9ca97b4f06aca45db3d9aa8901,29-06-2022_19:19:55,01-06-2022/clusters_optics_0.13_01-06-2022_19,94.0
