,uid,cluster,Description (EN),Description (EN - ref),cluster_iconography,AuthorClean,AuthorAttr,cluster_attribution,scores_iconography,scores_authors,scores_attributions,AuthorDeathLong,AuthorDeathLat,CountModifiers,scores_times,scores_places,scores_count
6249,ab78cee608eb4524a4f3fc072b24f042,23,Venus with a Mirror,Venus with a Mirror,0,TIZIANO,Original,0,-8.8,2.82,-1.9,12.326667,45.438611,26.0,107.9,5.9,118
6250,ab78cee608eb4524a4f3fc072b24f042,23,Venus with a Mirror,Venus with a Mirror,0,TIZIANO,Original,0,-8.8,2.82,-1.9,12.326667,45.438611,26.0,107.9,5.9,118
6251,ab78cee608eb4524a4f3fc072b24f042,23,Venus with a Mirror,Venus with a Mirror,0,TIZIANO,Original,0,-8.8,2.82,-1.9,12.326667,45.438611,26.0,107.9,5.9,118
6252,ab9bea49ad96460797fdcf1ec3ccde91,453,Blessing Christ,Blessing Christ,8,BELLINI,Original,0,-0.2,2.88,0.4,,,,5.6,0.6,12
6253,ab9bea49ad96460797fdcf1ec3ccde91,453,Blessing Christ,Blessing Christ,8,BELLINI,Original,0,-0.2,2.88,0.4,,,,5.6,0.6,12
6254,ab9bea49ad96460797fdcf1ec3ccde91,453,Blessing Christ,Blessing Christ,8,BELLINI,Original,0,-0.2,2.88,0.4,,,,5.6,0.6,12
6255,ab9c39530ac84620a41cbe8b907394c7,490,Still-Life,Still-Life,8,"GALIZIA,",Original,0,-1.6,1.74,-0.3,,,,20.3,0.0,26
6256,ab9c39530ac84620a41cbe8b907394c7,490,Still-Life,Still-Life,8,"GALIZIA,",Original,0,-1.6,1.74,-0.3,,,,20.3,0.0,26
6257,ab9c39530ac84620a41cbe8b907394c7,490,Still-Life,Still-Life,8,"GALIZIA,",Original,0,-1.6,1.74,-0.3,,,,20.3,0.0,26
6258,ab9c39530ac84620a41cbe8b907394c7,490,Still-Life,Still-Life,8,"GALIZIA,",Original,0,-1.6,1.74,-0.3,,,,20.3,0.0,26
6259,ab9c39530ac84620a41cbe8b907394c7,490,Still-Life,Still-Life,8,"GALIZIA,",Original,0,-1.6,1.74,-0.3,,,,20.3,0.0,26
6260,aba9fecc4a5444a8bb9484e20e5d8be1,770,"""Restoration projects for the Medici palaces and villas"": Chapel design. Pen, pencil and red watercolor 414 x 272.","""Restoration projects for the Medici palaces and villas"": Chapel desig",8,MARMI,Original,0,0.8,0.98,0.9,,,0.0,0.1,0.0,2
6261,abb4ad21414f45ccb288c3de45b5e1ca,123,abb4ad21414f45ccb288c3de45b5e1ca,abb4ad21414f45ccb288c3de45b5e1ca,8,BELLINI,Original,0,0.8,0.98,0.9,,,,0.1,0.0,2
6262,abd60b8a01ee41689b77f435cca1f08e,51,Deposition,Deposition,8,BASSANO,copia da,1,-5.2,0.28,-1.6,,,,55.6,3.6,72
6263,abd60b8a01ee41689b77f435cca1f08e,51,Deposition,Deposition,8,BASSANO,copia da,1,-5.2,0.28,-1.6,,,,55.6,3.6,72
6264,abd60b8a01ee41689b77f435cca1f08e,51,Deposition,Deposition,8,BASSANO,copia da,1,-5.2,0.28,-1.6,,,,55.6,3.6,72
6265,abd60b8a01ee41689b77f435cca1f08e,51,Deposition,Deposition,8,BASSANO,copia da,1,-5.2,0.28,-1.6,,,,55.6,3.6,72
6266,abd60b8a01ee41689b77f435cca1f08e,51,Deposition,Deposition,8,BASSANO,copia da,1,-5.2,0.28,-1.6,,,,55.6,3.6,72
6267,abd60b8a01ee41689b77f435cca1f08e,51,Deposition,Deposition,8,BASSANO,copia da,1,-5.2,0.28,-1.6,,,,55.6,3.6,72
6268,abd60b8a01ee41689b77f435cca1f08e,51,Deposition,Deposition,8,BASSANO,copia da,1,-5.2,0.28,-1.6,,,,55.6,3.6,72
6269,abd60b8a01ee41689b77f435cca1f08e,51,Deposition,Deposition,8,BASSANO,copia da,1,-5.2,0.28,-1.6,,,,55.6,3.6,72
6270,ac131e82991d4d7b92191e646028f8b2,1045,s. Sebastian.,,8,SARACENI,Original,0,0.8,1.98,0.9,12.326667,45.438611,6.0,0.1,0.0,2
6271,ac36923fa4a54d60a5343e6ae325f80c,31,Madonna with Child and St. Catherine.,Madonna with Child and S,37,CORREGGIO,pinx.,3,-1.0,2.7,1.5,,,,33.5,1.5,30
6272,ac36923fa4a54d60a5343e6ae325f80c,31,Madonna with Child and St. Catherine.,Madonna with Child and S,37,CORREGGIO,pinx.,3,-1.0,2.7,1.5,,,,33.5,1.5,30
6273,ac36923fa4a54d60a5343e6ae325f80c,31,Madonna with Child and St. Catherine.,Madonna with Child and S,37,CORREGGIO,pinx.,3,-1.0,2.7,1.5,,,,33.5,1.5,30
6274,ac36923fa4a54d60a5343e6ae325f80c,31,Madonna with Child and St. Catherine.,Madonna with Child and S,37,CORREGGIO,pinx.,3,-1.0,2.7,1.5,,,,33.5,1.5,30
6275,ac36923fa4a54d60a5343e6ae325f80c,31,Madonna with Child and St. Catherine.,Madonna with Child and S,37,CORREGGIO,pinx.,3,-1.0,2.7,1.5,,,,33.5,1.5,30
6276,ac3a7b49f4874e8bb4aea552b189906f,76,The deposition.,The depositio,20,GAMBARA,Original,0,0.8,1.88,0.4,10.25,45.55,1.0,30.6,6.48,12
6277,ac3a7b49f4874e8bb4aea552b189906f,76,The deposition.,The depositio,20,GAMBARA,Original,0,0.8,1.88,0.4,10.25,45.55,1.0,30.6,6.48,12
6278,ac3a7b49f4874e8bb4aea552b189906f,76,The deposition.,The depositio,20,GAMBARA,Original,0,0.8,1.88,0.4,10.25,45.55,1.0,30.6,6.48,12
6279,ac5649dc58334f279a0facd56bce2628,1046,Holy Family with S. Giovannino.,Holy Family with S. Giovannin,6,PITTORE,Original,0,0.0,0.0,0.0,,,,0.0,0.0,1
6280,ac9c861ae9d64224a73919ad76f89c34,1048,Eve offers the apple to Adam.,Eve offers the apple to Ada,8,PITTORE,Original,0,1.6,2.96,0.8,,,,60.2,0.0,4
6281,ac9c861ae9d64224a73919ad76f89c34,1048,Eve offers the apple to Adam.,Eve offers the apple to Ada,8,PITTORE,Original,0,1.6,2.96,0.8,,,,60.2,0.0,4
6282,acb5a158ef9747598c5668b5371d4781,375,Judith with the Head of Holofernes,Judith with the Head of Holofernes,8,"ALLORI,",Original,0,-1.2,1.78,-0.1,,,,21.1,0.0,22
6283,acb5a158ef9747598c5668b5371d4781,375,Judith with the Head of Holofernes,Judith with the Head of Holofernes,8,"ALLORI,",Original,0,-1.2,1.78,-0.1,,,,21.1,0.0,22
6284,acb5a158ef9747598c5668b5371d4781,375,Judith with the Head of Holofernes,Judith with the Head of Holofernes,8,"ALLORI,",Original,0,-1.2,1.78,-0.1,,,,21.1,0.0,22
6285,acb5a158ef9747598c5668b5371d4781,375,Judith with the Head of Holofernes,Judith with the Head of Holofernes,8,"ALLORI,",Original,0,-1.2,1.78,-0.1,,,,21.1,0.0,22
6286,accc1516ba934c35992e229c0abd8d1e,351,The Crucifixion,The Crucifixion,13,"GRÜNEWALD,",Original,0,-1.2,2.68,-0.6,,,,128.6,0.0,32
6287,accc1516ba934c35992e229c0abd8d1e,351,The Crucifixion,The Crucifixion,13,"GRÜNEWALD,",Original,0,-1.2,2.68,-0.6,,,,128.6,0.0,32
6288,accc1516ba934c35992e229c0abd8d1e,351,The Crucifixion,The Crucifixion,13,"GRÜNEWALD,",Original,0,-1.2,2.68,-0.6,,,,128.6,0.0,32
6289,accc1516ba934c35992e229c0abd8d1e,351,The Crucifixion,The Crucifixion,13,"GRÜNEWALD,",Original,0,-1.2,2.68,-0.6,,,,128.6,0.0,32
6290,accc1516ba934c35992e229c0abd8d1e,351,The Crucifixion,The Crucifixion,13,"GRÜNEWALD,",Original,0,-1.2,2.68,-0.6,,,,128.6,0.0,32
6291,ace7c1b3596343adafb68682eb563cc4,423,The boarding of Cleopatra. Affr.,The boarding of Cleopatr,8,TIEPOLO,Original,0,0.6,0.96,0.8,-3.683333,40.4,31.0,0.2,0.2,4
6292,ace7c1b3596343adafb68682eb563cc4,423,The boarding of Cleopatra. Affr.,The boarding of Cleopatr,8,TIEPOLO,Original,0,0.6,0.96,0.8,-3.683333,40.4,31.0,0.2,0.2,4
6293,ad05a614b8a9433cbd34344bd31d9ab8,717,Capriccio with porch of the Doge's Palace. cm. 49.5 x 36.5,Capriccio with porch of the Doge's Palac,11,GUARDI,Original,0,-0.5,1.75,0.75,12.326667,45.438611,15.0,53.25,1.25,25
6294,ad05a614b8a9433cbd34344bd31d9ab8,717,Capriccio with porch of the Doge's Palace. cm. 49.5 x 36.5,Capriccio with porch of the Doge's Palac,11,GUARDI,Original,0,-0.5,1.75,0.75,12.326667,45.438611,15.0,53.25,1.25,25
6295,ad05a614b8a9433cbd34344bd31d9ab8,717,Capriccio with porch of the Doge's Palace. cm. 49.5 x 36.5,Capriccio with porch of the Doge's Palac,11,GUARDI,Original,0,-0.5,1.75,0.75,12.326667,45.438611,15.0,53.25,1.25,25
6296,ad05a614b8a9433cbd34344bd31d9ab8,717,Capriccio with porch of the Doge's Palace. cm. 49.5 x 36.5,Capriccio with porch of the Doge's Palac,11,GUARDI,Original,0,-0.5,1.75,0.75,12.326667,45.438611,15.0,53.25,1.25,25
6297,ad05a614b8a9433cbd34344bd31d9ab8,717,Capriccio with porch of the Doge's Palace. cm. 49.5 x 36.5,Capriccio with porch of the Doge's Palac,11,GUARDI,Original,0,-0.5,1.75,0.75,12.326667,45.438611,15.0,53.25,1.25,25
6298,ad0b164d27a540e4a114b468bac330a4,612,"The rest on the flight into Egypt. (for an hour altarpiece in Brera). mam, 267 x 194",The rest on the flight into Egyp,48,CANTARINI,Original,0,2.4,0.94,0.7,,,4.0,0.3,0.0,6
6299,ad0b164d27a540e4a114b468bac330a4,612,"The rest on the flight into Egypt. (for an hour altarpiece in Brera). mam, 267 x 194",The rest on the flight into Egyp,48,CANTARINI,Original,0,2.4,0.94,0.7,,,4.0,0.3,0.0,6
6300,ad1c7b107a17401d9a2245adf78f0dd2,1050,Two Arabs with owl. Watercolor.,Two Arabs with ow,8,LIGOZZI,Original,0,0.8,0.98,0.9,11.25,43.766667,1.0,0.1,0.1,2
6301,ad31fb445ac44b28845869855eafb958,599,ad31fb445ac44b28845869855eafb958,ad31fb445ac44b28845869855eafb958,8,SASSOFERRATO,i1,3,-1.6,2.54,-0.3,,,,83.3,2.3,46
6302,ad31fb445ac44b28845869855eafb958,599,ad31fb445ac44b28845869855eafb958,ad31fb445ac44b28845869855eafb958,8,SASSOFERRATO,i1,3,-1.6,2.54,-0.3,,,,83.3,2.3,46
6303,ad9dc37c422d4c71bd84eca7c7b4312e,619,Adoration of the Magi. Plate 63 x 97.,Adoration of the Mag,1,ANTACROCE,"da, Francesco.",3,0.0,4.8,1.0,,,,8.0,0.0,20
6304,ad9dc37c422d4c71bd84eca7c7b4312e,619,Adoration of the Magi. Plate 63 x 97.,Adoration of the Mag,1,ANTACROCE,"da, Francesco.",3,0.0,4.8,1.0,,,,8.0,0.0,20
6305,ad9dc37c422d4c71bd84eca7c7b4312e,619,Adoration of the Magi. Plate 63 x 97.,Adoration of the Mag,1,ANTACROCE,"da, Francesco.",3,0.0,4.8,1.0,,,,8.0,0.0,20
6306,ad9dc37c422d4c71bd84eca7c7b4312e,619,Adoration of the Magi. Plate 63 x 97.,Adoration of the Mag,1,ANTACROCE,"da, Francesco.",3,0.0,4.8,1.0,,,,8.0,0.0,20
6307,ada2fca6cf894e579d13a8a9dc7a1188,620,ada2fca6cf894e579d13a8a9dc7a1188,ada2fca6cf894e579d13a8a9dc7a1188,8,DA,Original,0,0.8,0.98,0.9,12.483333,41.9,13.0,0.1,0.1,2
6308,adb050704da44f0aab490e0704486e79,1052,The Madonna and Child. 185x164,The Madonna and Chil,3,CARRACCI,Original,0,1.8,0.98,0.9,11.351,44.507,11.0,5.1,3.84,2
6309,adbc49d071df433092714c69eb1ba4d3,148,"The Rape of Ganymede. Red chalk, 328 x 247.",The Rape of Ganymed,8,MAZZA,Original,0,-1.0,3.8,1.0,,,,131.0,1.0,20
6310,adbc49d071df433092714c69eb1ba4d3,148,"The Rape of Ganymede. Red chalk, 328 x 247.",The Rape of Ganymed,8,MAZZA,Original,0,-1.0,3.8,1.0,,,,131.0,1.0,20
6311,adbc49d071df433092714c69eb1ba4d3,148,"The Rape of Ganymede. Red chalk, 328 x 247.",The Rape of Ganymed,8,MAZZA,Original,0,-1.0,3.8,1.0,,,,131.0,1.0,20
6312,adbc49d071df433092714c69eb1ba4d3,148,"The Rape of Ganymede. Red chalk, 328 x 247.",The Rape of Ganymed,8,MAZZA,Original,0,-1.0,3.8,1.0,,,,131.0,1.0,20
6313,add57b257783442684f729aea3bc1556,304,The Cook,The Cook,8,"AERTSEN,",Original,0,-0.5,1.85,0.25,,,,24.75,0.0,15
6314,add57b257783442684f729aea3bc1556,304,The Cook,The Cook,8,"AERTSEN,",Original,0,-0.5,1.85,0.25,,,,24.75,0.0,15
6315,add57b257783442684f729aea3bc1556,304,The Cook,The Cook,8,"AERTSEN,",Original,0,-0.5,1.85,0.25,,,,24.75,0.0,15
6316,add57b257783442684f729aea3bc1556,304,The Cook,The Cook,8,"AERTSEN,",Original,0,-0.5,1.85,0.25,,,,24.75,0.0,15
6317,add57b257783442684f729aea3bc1556,304,The Cook,The Cook,8,"AERTSEN,",Original,0,-0.5,1.85,0.25,,,,24.75,0.0,15
6318,addc1a1842f14f43b10dc2b5ef78aea3,909,Mystical salice of St. Catherine. 21 x 29. em.,Mystical salice of S,8,PARMIGIANINO,i1,3,0.6,0.96,1.8,10.433333,44.983333,21.0,1.2,0.2,4
6319,addc1a1842f14f43b10dc2b5ef78aea3,909,Mystical salice of St. Catherine. 21 x 29. em.,Mystical salice of S,8,PARMIGIANINO,i1,3,0.6,0.96,1.8,10.433333,44.983333,21.0,1.2,0.2,4
6320,ade84f6788f749e8aabb9dfb44605f68,788,"Classic whim. Tempera on paper, 19.5 x 29.5.",Classic whi,8,RICCI,Original,0,0.8,0.98,0.9,12.326667,45.438611,7.0,0.1,0.1,2
6321,ae0459b50adf41a281051eaea463c51c,805,Campo Santa Maria Formosa,Campo Santa Maria Formosa,8,CANALETTO,Original,0,-1.0,2.8,1.0,,,,16.0,0.0,20
6322,ae0459b50adf41a281051eaea463c51c,805,Campo Santa Maria Formosa,Campo Santa Maria Formosa,8,CANALETTO,Original,0,-1.0,2.8,1.0,,,,16.0,0.0,20
6323,ae0459b50adf41a281051eaea463c51c,805,Campo Santa Maria Formosa,Campo Santa Maria Formosa,8,CANALETTO,Original,0,-1.0,2.8,1.0,,,,16.0,0.0,20
6324,ae0459b50adf41a281051eaea463c51c,805,Campo Santa Maria Formosa,Campo Santa Maria Formosa,8,CANALETTO,Original,0,-1.0,2.8,1.0,,,,16.0,0.0,20
6325,ae370f0a510949ce9d59f69b7c816c88,112,Holy Family,Holy Family,6,BARTOLOMEO,Original,0,-0.3,1.77,0.85,11.25,43.766667,10.0,1.15,1.15,23
6326,ae370f0a510949ce9d59f69b7c816c88,112,Holy Family,Holy Family,6,BARTOLOMEO,Original,0,-0.3,1.77,0.85,11.25,43.766667,10.0,1.15,1.15,23
6327,ae370f0a510949ce9d59f69b7c816c88,112,Holy Family,Holy Family,6,BARTOLOMEO,Original,0,-0.3,1.77,0.85,11.25,43.766667,10.0,1.15,1.15,23
6328,ae370f0a510949ce9d59f69b7c816c88,112,Holy Family,Holy Family,6,BARTOLOMEO,Original,0,-0.3,1.77,0.85,11.25,43.766667,10.0,1.15,1.15,23
6329,ae370f0a510949ce9d59f69b7c816c88,112,Holy Family,Holy Family,6,BARTOLOMEO,Original,0,-0.3,1.77,0.85,11.25,43.766667,10.0,1.15,1.15,23
6330,ae42b0f97cce439da18d563d07242f73,792,ae42b0f97cce439da18d563d07242f73,ae42b0f97cce439da18d563d07242f73,8,TIZIANO,Original,0,0.8,0.98,0.9,12.326667,45.438611,26.0,0.1,0.1,2
6331,ae5521cf30e44dd591b0ef98b1b52381,151,ae5521cf30e44dd591b0ef98b1b52381,ae5521cf30e44dd591b0ef98b1b52381,8,SIGNORELLI,Original,0,0.8,1.98,1.9,,,9.0,91.1,0.0,2
6332,ae79feb06e024fca8d9713da23698767,793,Madonna and Saints. 50 x 25.,Madonna and Saint,37,TURCHI,Original,0,0.4,0.94,1.7,,,,0.3,0.0,6
6333,ae79feb06e024fca8d9713da23698767,793,Madonna and Saints. 50 x 25.,Madonna and Saint,37,TURCHI,Original,0,0.4,0.94,1.7,,,,0.3,0.0,6
6334,ae81225685154889be76da1bc4bbe127,1055,Odalisca,Odalisca,8,INGRES,incisione da-,3,0.0,0.0,0.0,,,,0.0,0.0,1
6335,ae828b07e4284d80b652206ffb77278a,314,Death of St. Peter Martyr. mm. 123.8 x 84.2,Death of S,4,TIZIANO,copia da -,1,-9.2,3.68,-3.6,,,,146.6,10.3,132
6336,ae828b07e4284d80b652206ffb77278a,314,Death of St. Peter Martyr. mm. 123.8 x 84.2,Death of S,4,TIZIANO,copia da -,1,-9.2,3.68,-3.6,,,,146.6,10.3,132
6337,ae828b07e4284d80b652206ffb77278a,314,Death of St. Peter Martyr. mm. 123.8 x 84.2,Death of S,4,TIZIANO,copia da -,1,-9.2,3.68,-3.6,,,,146.6,10.3,132
6338,ae828b07e4284d80b652206ffb77278a,314,Death of St. Peter Martyr. mm. 123.8 x 84.2,Death of S,4,TIZIANO,copia da -,1,-9.2,3.68,-3.6,,,,146.6,10.3,132
6339,ae828b07e4284d80b652206ffb77278a,314,Death of St. Peter Martyr. mm. 123.8 x 84.2,Death of S,4,TIZIANO,copia da -,1,-9.2,3.68,-3.6,,,,146.6,10.3,132
6340,ae828b07e4284d80b652206ffb77278a,314,Death of St. Peter Martyr. mm. 123.8 x 84.2,Death of S,4,TIZIANO,copia da -,1,-9.2,3.68,-3.6,,,,146.6,10.3,132
6341,ae828b07e4284d80b652206ffb77278a,314,Death of St. Peter Martyr. mm. 123.8 x 84.2,Death of S,4,TIZIANO,copia da -,1,-9.2,3.68,-3.6,,,,146.6,10.3,132
6342,ae828b07e4284d80b652206ffb77278a,314,Death of St. Peter Martyr. mm. 123.8 x 84.2,Death of S,4,TIZIANO,copia da -,1,-9.2,3.68,-3.6,,,,146.6,10.3,132
6343,ae828b07e4284d80b652206ffb77278a,314,Death of St. Peter Martyr. mm. 123.8 x 84.2,Death of S,4,TIZIANO,copia da -,1,-9.2,3.68,-3.6,,,,146.6,10.3,132
6344,ae828b07e4284d80b652206ffb77278a,314,Death of St. Peter Martyr. mm. 123.8 x 84.2,Death of S,4,TIZIANO,copia da -,1,-9.2,3.68,-3.6,,,,146.6,10.3,132
6345,ae828b07e4284d80b652206ffb77278a,314,Death of St. Peter Martyr. mm. 123.8 x 84.2,Death of S,4,TIZIANO,copia da -,1,-9.2,3.68,-3.6,,,,146.6,10.3,132
6346,ae8648badd374086aae04d88f6a9dffd,688,The Adoration of the Shepherds,The Adoration of the Shepherds,1,GIORGIONE,Original,0,0.0,0.0,0.0,12.326667,45.438611,18.0,0.0,0.0,1
6347,ae8f15db6dc9433e993b2a695d66f4ae,933,The sermon of St. John the Baptist. 109.2 x 121.9.,The sermon of S,8,STROZZI,Original,0,0.8,0.98,0.9,12.326667,45.438611,8.0,0.1,0.1,2
6348,aea05d0812234a0b8309fb75a3550b2b,841,The Madonna appears to two Saints. 380x250,The Madonna appears to two Saint,8,BAROCCI,Original,0,1.6,1.96,0.8,12.633333,43.716667,15.0,24.2,0.2,4
6349,aea05d0812234a0b8309fb75a3550b2b,841,The Madonna appears to two Saints. 380x250,The Madonna appears to two Saint,8,BAROCCI,Original,0,1.6,1.96,0.8,12.633333,43.716667,15.0,24.2,0.2,4
6350,af0284b17f024c399a3f6ea5e08a4505,486,s. ltichele Archangel.,,8,COLA,Original,0,0.8,0.98,0.9,,,1.0,0.1,0.0,2
6351,af33a335837b40168dad1052ebad8fdd,1057,"Holy Family with S. Anna and S. Giovannino. Canvas, am. 74 x 88",Holy Family with S. Anna and S. Giovannin,6,PITTORE,Original,0,0.0,0.0,0.0,,,,0.0,0.0,1
6352,af91dc119a7e4f9d8bdb1a462a787cbd,809,Consecration of the Emperor Napoleon I and Coronation of the Empress Josephine,Consecration of the Emperor Napoleon I and Coronation of the Empress Josephine,8,"DAVID,",Original,0,0.0,0.0,0.0,,,,0.0,0.0,1
6353,af93832169ac425c81b1d3203eaf4c1a,452,af93832169ac425c81b1d3203eaf4c1a,af93832169ac425c81b1d3203eaf4c1a,8,CARLEVARIs,Original,0,0.8,0.98,0.9,,,,0.1,0.0,2
6354,af99b99138264aaaac311e6fa898b06a,18,Salome Receiving the Head of St John the Baptist,Salome Receiving the Head of St John the Baptist,25,"LUINI,",Original,0,-3.1,3.49,-1.55,,,,48.55,0.0,51
6355,af99b99138264aaaac311e6fa898b06a,18,Salome Receiving the Head of St John the Baptist,Salome Receiving the Head of St John the Baptist,25,"LUINI,",Original,0,-3.1,3.49,-1.55,,,,48.55,0.0,51
6356,af99b99138264aaaac311e6fa898b06a,18,Salome Receiving the Head of St John the Baptist,Salome Receiving the Head of St John the Baptist,25,"LUINI,",Original,0,-3.1,3.49,-1.55,,,,48.55,0.0,51
6357,af99b99138264aaaac311e6fa898b06a,18,Salome Receiving the Head of St John the Baptist,Salome Receiving the Head of St John the Baptist,25,"LUINI,",Original,0,-3.1,3.49,-1.55,,,,48.55,0.0,51
6358,af99b99138264aaaac311e6fa898b06a,18,Salome Receiving the Head of St John the Baptist,Salome Receiving the Head of St John the Baptist,25,"LUINI,",Original,0,-3.1,3.49,-1.55,,,,48.55,0.0,51
6359,af99b99138264aaaac311e6fa898b06a,18,Salome Receiving the Head of St John the Baptist,Salome Receiving the Head of St John the Baptist,25,"LUINI,",Original,0,-3.1,3.49,-1.55,,,,48.55,0.0,51
6360,af99b99138264aaaac311e6fa898b06a,18,Salome Receiving the Head of St John the Baptist,Salome Receiving the Head of St John the Baptist,25,"LUINI,",Original,0,-3.1,3.49,-1.55,,,,48.55,0.0,51
6361,af99b99138264aaaac311e6fa898b06a,18,Salome Receiving the Head of St John the Baptist,Salome Receiving the Head of St John the Baptist,25,"LUINI,",Original,0,-3.1,3.49,-1.55,,,,48.55,0.0,51
6362,afc1538afcf844f3b0a4f172469a5166,1058,Madonna with Child and client. 94 x),Madonna with Child and clien,37,PALMA,Original,0,0.0,0.0,0.0,12.326667,45.438611,14.0,0.0,0.0,1
6363,afc59d32447e4243af9dbffb794a525b,1032,The School of Athens,The School of Athens,8,RAFFAELLO,Original,0,0.6,0.96,0.8,12.483333,41.9,28.0,8.2,0.2,4
6364,afc59d32447e4243af9dbffb794a525b,1032,The School of Athens,The School of Athens,8,RAFFAELLO,Original,0,0.6,0.96,0.8,12.483333,41.9,28.0,8.2,0.2,4
6365,aff796331c4748c18f3caf867f556f1a,312,Smokers in a Tavern,Smokers in a Tavern,8,"TENIERS,",Original,0,-0.5,0.85,0.25,,,,18.75,0.0,15
6366,aff796331c4748c18f3caf867f556f1a,312,Smokers in a Tavern,Smokers in a Tavern,8,"TENIERS,",Original,0,-0.5,0.85,0.25,,,,18.75,0.0,15
6367,aff796331c4748c18f3caf867f556f1a,312,Smokers in a Tavern,Smokers in a Tavern,8,"TENIERS,",Original,0,-0.5,0.85,0.25,,,,18.75,0.0,15
6368,aff796331c4748c18f3caf867f556f1a,312,Smokers in a Tavern,Smokers in a Tavern,8,"TENIERS,",Original,0,-0.5,0.85,0.25,,,,18.75,0.0,15
6369,aff796331c4748c18f3caf867f556f1a,312,Smokers in a Tavern,Smokers in a Tavern,8,"TENIERS,",Original,0,-0.5,0.85,0.25,,,,18.75,0.0,15
6370,b0067a71c5454c70854fff7365d22294,866,Half-length female figure. Plate 24 x 19,Half-length female figur,8,BOCCACCINO,Original,0,0.8,0.98,0.9,10.033333,45.116667,4.0,0.1,0.1,2
6371,b0090386394443db956695cb5bf9e0fd,504,b0090386394443db956695cb5bf9e0fd,b0090386394443db956695cb5bf9e0fd,8,TINTORETTO,Original,0,0.8,0.98,1.9,12.326667,45.438611,8.0,41.1,0.0,2
6372,b00b20a9bda943deb11d2711a6ac0ce8,994,Raising of Lazarus,Raising of Lazarus,8,GUERCINO,Original,0,0.8,0.98,0.9,,,,0.1,0.0,2
6373,b00b20a9bda943deb11d2711a6ac0ce8,994,Raising of Lazarus,Raising of Lazarus,8,GUERCINO,Original,0,0.8,0.98,0.9,,,,0.1,0.0,2
6374,b012b290363c4977b0d4cd5ddb796a35,829,Flora.,Flor,8,MELZI,Original,0,-0.2,1.88,0.4,9.516667,45.583333,1.0,8.6,0.6,12
6375,b012b290363c4977b0d4cd5ddb796a35,829,Flora.,Flor,8,MELZI,Original,0,-0.2,1.88,0.4,9.516667,45.583333,1.0,8.6,0.6,12
6376,b012b290363c4977b0d4cd5ddb796a35,829,Flora.,Flor,8,MELZI,Original,0,-0.2,1.88,0.4,9.516667,45.583333,1.0,8.6,0.6,12
6377,b018aaca74ee4ff9b7bece501bb30ab7,681,b018aaca74ee4ff9b7bece501bb30ab7,b018aaca74ee4ff9b7bece501bb30ab7,8,STROZZI,Original,0,0.4,0.94,0.7,12.326667,45.438611,8.0,0.3,0.3,6
6378,b018aaca74ee4ff9b7bece501bb30ab7,681,b018aaca74ee4ff9b7bece501bb30ab7,b018aaca74ee4ff9b7bece501bb30ab7,8,STROZZI,Original,0,0.4,0.94,0.7,12.326667,45.438611,8.0,0.3,0.3,6
6379,b03592b4cf2a4fefa82697d8d0148d30,912,Deposition.,Depositio,20,BAROCCI,Original,0,0.8,0.98,0.9,12.633333,43.716667,15.0,0.1,0.1,2
6380,b0366d639e4b4df7b39f2a6fd617f203,609,Female portrait. 321x223,Female portrai,8,PITTORE,Original,0,0.4,1.94,0.7,,,,28.3,0.3,6
6381,b0366d639e4b4df7b39f2a6fd617f203,609,Female portrait. 321x223,Female portrai,8,PITTORE,Original,0,0.4,1.94,0.7,,,,28.3,0.3,6
6382,b03f0d316b824923a52e79688ba7e1b7,43,Diana and Actaeon,Diana and Actaeon,29,"ALBANI,",Original,0,-2.4,3.36,-2.2,,,,127.2,6.9,64
6383,b03f0d316b824923a52e79688ba7e1b7,43,Diana and Actaeon,Diana and Actaeon,29,"ALBANI,",Original,0,-2.4,3.36,-2.2,,,,127.2,6.9,64
6384,b03f0d316b824923a52e79688ba7e1b7,43,Diana and Actaeon,Diana and Actaeon,29,"ALBANI,",Original,0,-2.4,3.36,-2.2,,,,127.2,6.9,64
6385,b03f0d316b824923a52e79688ba7e1b7,43,Diana and Actaeon,Diana and Actaeon,29,"ALBANI,",Original,0,-2.4,3.36,-2.2,,,,127.2,6.9,64
6386,b03f0d316b824923a52e79688ba7e1b7,43,Diana and Actaeon,Diana and Actaeon,29,"ALBANI,",Original,0,-2.4,3.36,-2.2,,,,127.2,6.9,64
6387,b03f0d316b824923a52e79688ba7e1b7,43,Diana and Actaeon,Diana and Actaeon,29,"ALBANI,",Original,0,-2.4,3.36,-2.2,,,,127.2,6.9,64
6388,b03f0d316b824923a52e79688ba7e1b7,43,Diana and Actaeon,Diana and Actaeon,29,"ALBANI,",Original,0,-2.4,3.36,-2.2,,,,127.2,6.9,64
6389,b03f0d316b824923a52e79688ba7e1b7,43,Diana and Actaeon,Diana and Actaeon,29,"ALBANI,",Original,0,-2.4,3.36,-2.2,,,,127.2,6.9,64
6390,b053c2ba21c84e3ca44e76fbaebb2fbe,1059,"Yes, Lorenzo distributes the goods of the church.",Yes,8,STROZZI,Original,0,0.8,0.98,0.9,12.326667,45.438611,8.0,0.1,0.1,2
6391,b0555fb14e484a01999ff318eaa0e681,1060,The Judgment of Paris,The Judgment of Paris,8,"RAIMONDI,",Original,0,0.2,3.92,2.6,,,,286.4,0.0,8
