img1,img2,type,uid_connection,date,cluster_file,cluster
ccafecf2d64846f6abb19bf2d7394b4e,39cbe7d5a7e74a5eb8db89a9bb0e2985,POSITIVE,ccafecf2d64846f6b8db89a9bb0e2985,14-06-2022_20:37:27,07-06-2022/clusters_optics_0.13_07-06-2022_19,46.0
ccf8b3d1943e40338a61efcfec61eba7,086c682b73db470ca64167b8390db39a,POSITIVE,ccf8b3d1943e4033a64167b8390db39a,10-06-2022_15:10:45,morphograph,581.0
ccf8b3d1943e40338a61efcfec61eba7,0eef8204802d4d0ea8476f99d60ad6a3,POSITIVE,ccf8b3d1943e4033a8476f99d60ad6a3,10-06-2022_15:10:45,morphograph,581.0
ccf8b3d1943e40338a61efcfec61eba7,11c13fe3e7a3440f9ee24e43ae70014b,POSITIVE,ccf8b3d1943e40339ee24e43ae70014b,10-06-2022_15:10:45,morphograph,581.0
ccf8b3d1943e40338a61efcfec61eba7,174d852789574ae4b865c76818e0ab41,POSITIVE,ccf8b3d1943e4033b865c76818e0ab41,10-06-2022_15:10:45,morphograph,581.0
ccf8b3d1943e40338a61efcfec61eba7,17a42e2fda114534be411216a9e2ea40,POSITIVE,ccf8b3d1943e4033be411216a9e2ea40,10-06-2022_15:10:45,morphograph,581.0
ccf8b3d1943e40338a61efcfec61eba7,192c63bcbeaf4600a96f27cd922f114d,POSITIVE,ccf8b3d1943e4033a96f27cd922f114d,10-06-2022_15:10:45,morphograph,581.0
ccf8b3d1943e40338a61efcfec61eba7,5715e0ba3c2843b3abdf13bbb46da1b8,POSITIVE,ccf8b3d1943e4033abdf13bbb46da1b8,10-06-2022_15:10:45,morphograph,581.0
ccf8b3d1943e40338a61efcfec61eba7,6a8e8f83dd8b45afa1557087b9edec45,POSITIVE,ccf8b3d1943e4033a1557087b9edec45,10-06-2022_15:10:45,morphograph,581.0
ccf8b3d1943e40338a61efcfec61eba7,7f92cea5764a4f15bb2cd3e22ce4611d,POSITIVE,ccf8b3d1943e4033bb2cd3e22ce4611d,10-06-2022_15:10:45,morphograph,581.0
ccf8b3d1943e40338a61efcfec61eba7,a7da74e233084c39a68f53ad787d407b,POSITIVE,ccf8b3d1943e4033a68f53ad787d407b,10-06-2022_15:10:45,morphograph,581.0
ccf8b3d1943e40338a61efcfec61eba7,e70c23c8848c41e384a1029a7f7be844,POSITIVE,ccf8b3d1943e403384a1029a7f7be844,10-06-2022_15:10:45,morphograph,581.0
cdaf37ff81d047848f13b1ad27669f50,83b6e27a626c4e85a78447388168f829,POSITIVE,cdaf37ff81d04784a78447388168f829,10-06-2022_15:23:44,morphograph,891.0
cdaf37ff81d047848f13b1ad27669f50,b9507ecfde5245a9943f794423f19795,POSITIVE,cdaf37ff81d04784943f794423f19795,10-06-2022_15:23:44,morphograph,891.0
cdc2146ba34346d79c7e77cb1e8ac8a2,42d6781bd6264f55b7727814869d9827,POSITIVE,cdc2146ba34346d7b7727814869d9827,10-06-2022_14:43:45,morphograph,51.0
cdc2146ba34346d79c7e77cb1e8ac8a2,6b33189d3a264bc7a9ee02e0c2dd9bcd,POSITIVE,cdc2146ba34346d7a9ee02e0c2dd9bcd,10-06-2022_14:43:45,morphograph,51.0
cdc2146ba34346d79c7e77cb1e8ac8a2,719bdd8a6787461dbe1516c099b89611,POSITIVE,cdc2146ba34346d7be1516c099b89611,10-06-2022_14:43:45,morphograph,51.0
cdc2146ba34346d79c7e77cb1e8ac8a2,8ed68a3ccdc4416aabeb9f1e5e73a8e7,POSITIVE,cdc2146ba34346d7abeb9f1e5e73a8e7,10-06-2022_14:43:45,morphograph,51.0
cdc2146ba34346d79c7e77cb1e8ac8a2,951421f541804e0785b5b59c0f7fb20e,POSITIVE,cdc2146ba34346d785b5b59c0f7fb20e,10-06-2022_14:43:45,morphograph,51.0
cdc2146ba34346d79c7e77cb1e8ac8a2,d1551f86723a455fb10f9a3a9a3ae504,POSITIVE,cdc2146ba34346d7b10f9a3a9a3ae504,10-06-2022_14:43:45,morphograph,51.0
cdc5941b901a473da9e0c46e7d7c1c87,184126f017d5432288e7d8d75efeca18,POSITIVE,cdc5941b901a473d88e7d8d75efeca18,10-06-2022_15:20:17,morphograph,842.0
cdc5941b901a473da9e0c46e7d7c1c87,25a2b09a1fd24b6794bf6577da60176a,POSITIVE,cdc5941b901a473d94bf6577da60176a,10-06-2022_15:20:17,morphograph,842.0
cdc5941b901a473da9e0c46e7d7c1c87,786d27a9c9ae464d92d931e2395f9571,POSITIVE,cdc5941b901a473d92d931e2395f9571,10-06-2022_15:20:17,morphograph,842.0
cdc5941b901a473da9e0c46e7d7c1c87,a0c6675ec28a4019897ce2597e0877e3,POSITIVE,cdc5941b901a473d897ce2597e0877e3,10-06-2022_15:20:17,morphograph,842.0
cdc5941b901a473da9e0c46e7d7c1c87,b8bddd5f9c35480c97ad75c1c15b3476,POSITIVE,cdc5941b901a473d97ad75c1c15b3476,10-06-2022_15:20:17,morphograph,842.0
cdc5941b901a473da9e0c46e7d7c1c87,f74947247d67402cb3b1b8005d60b235,POSITIVE,cdc5941b901a473db3b1b8005d60b235,10-06-2022_15:20:17,morphograph,842.0
ceb1c67bf6404312b05be742d2d5c56d,92ee5d681082477581d7d655e8b4ad99,SIMILAR,ceb1c67bf640431281d7d655e8b4ad99,10-06-2022_15:26:52,morphograph,922.0
cf1a747872cf4601a89d517c096222d8,0b07a9a997fd4147bd9e3cfb25eff7dd,POSITIVE,cf1a747872cf4601bd9e3cfb25eff7dd,10-06-2022_14:56:45,morphograph,210.0
cf1a747872cf4601a89d517c096222d8,3127568a80d04569a1cabe0302ab0991,POSITIVE,cf1a747872cf4601a1cabe0302ab0991,10-06-2022_14:56:45,morphograph,210.0
cf1a747872cf4601a89d517c096222d8,4a015bb7a264441a8faa5c33f0aec982,POSITIVE,cf1a747872cf46018faa5c33f0aec982,10-06-2022_14:56:45,morphograph,210.0
cf1a747872cf4601a89d517c096222d8,9023470a375d440389203002033d5809,POSITIVE,cf1a747872cf460189203002033d5809,10-06-2022_14:56:45,morphograph,210.0
cf1a747872cf4601a89d517c096222d8,c3826178535c4f8a967ebe3bc090cdba,POSITIVE,cf1a747872cf4601967ebe3bc090cdba,10-06-2022_14:56:45,morphograph,210.0
cf1a747872cf4601a89d517c096222d8,e6b438803660421db3c6dfa6e5fb139e,POSITIVE,cf1a747872cf4601b3c6dfa6e5fb139e,10-06-2022_14:56:45,morphograph,210.0
cf1a9df20660473484af010fe886124c,7ece33261aa7418ab5b4e983e686e946,DUPLICATE,cf1a9df206604734b5b4e983e686e946,09-06-2022_16:39:55,07-06-2022/clusters_dbscan_0.00238_07-06-2022_19,955.0
cf9937275cdf43b7bfab48034686c950,4bf3b748994e4493b279baaf96d3146f,POSITIVE,cf9937275cdf43b7b279baaf96d3146f,10-06-2022_15:24:42,morphograph,902.0
cf9937275cdf43b7bfab48034686c950,ff7c7f6e16d645869e828e016234db4d,POSITIVE,cf9937275cdf43b79e828e016234db4d,10-06-2022_15:24:42,morphograph,902.0
cfba6a7518534176b9ec87566803563b,1fe3d23fae974a57883f11921b1806ae,POSITIVE,cfba6a7518534176883f11921b1806ae,10-06-2022_15:03:47,morphograph,374.0
cfba6a7518534176b9ec87566803563b,3d3fbd5152384beaa83bc60d5b31e591,POSITIVE,cfba6a7518534176a83bc60d5b31e591,10-06-2022_15:03:47,morphograph,374.0
cfba6a7518534176b9ec87566803563b,5bdc9d6703ea45b3a57ec78f43ebb12c,POSITIVE,cfba6a7518534176a57ec78f43ebb12c,10-06-2022_15:03:47,morphograph,374.0
cfba6a7518534176b9ec87566803563b,7098112d4bb34627aa4132885ebfc271,POSITIVE,cfba6a7518534176aa4132885ebfc271,10-06-2022_15:03:47,morphograph,374.0
cfba6a7518534176b9ec87566803563b,ed5e36c6ae7c47f9935fe58b75d34144,POSITIVE,cfba6a7518534176935fe58b75d34144,10-06-2022_15:03:47,morphograph,374.0
cfbb209af5e741f689e71ad268b6b6e5,7e9b9f04c19346dd8aba3c6bf3567a3d,DUPLICATE,cfbb209af5e741f68aba3c6bf3567a3d,09-06-2022_16:39:33,07-06-2022/clusters_dbscan_0.00238_07-06-2022_19,950.0
d00e4250fe934c53b065725419483521,1f436fa96c154841aa0db425cbec2dad,POSITIVE,d00e4250fe934c53aa0db425cbec2dad,10-06-2022_14:51:02,morphograph,71.0
d00e4250fe934c53b065725419483521,3489482516e5430289b18d1b30b7acd8,POSITIVE,d00e4250fe934c5389b18d1b30b7acd8,10-06-2022_14:51:02,morphograph,71.0
d00e4250fe934c53b065725419483521,56360bc91c2140e5aba64c1702e729fd,POSITIVE,d00e4250fe934c53aba64c1702e729fd,10-06-2022_14:51:02,morphograph,71.0
d00e4250fe934c53b065725419483521,610a45a63e21428386ce5112b92738b8,POSITIVE,d00e4250fe934c5386ce5112b92738b8,10-06-2022_14:51:02,morphograph,71.0
d00e4250fe934c53b065725419483521,e9f68d166d274051a95642dff29aea5a,POSITIVE,d00e4250fe934c53a95642dff29aea5a,10-06-2022_14:51:02,morphograph,71.0
d033970a927743cc878b4ae9279c1608,185743657b684e7083533c923d533b11,POSITIVE,d033970a927743cc83533c923d533b11,10-06-2022_16:02:50,07-06-2022/clusters_dbscan_0.00239_07-06-2022_19,281.0
d1551f86723a455fb10f9a3a9a3ae504,42d6781bd6264f55b7727814869d9827,POSITIVE,d1551f86723a455fb7727814869d9827,10-06-2022_14:43:45,morphograph,51.0
d1551f86723a455fb10f9a3a9a3ae504,6b33189d3a264bc7a9ee02e0c2dd9bcd,POSITIVE,d1551f86723a455fa9ee02e0c2dd9bcd,10-06-2022_14:43:45,morphograph,51.0
d1551f86723a455fb10f9a3a9a3ae504,719bdd8a6787461dbe1516c099b89611,POSITIVE,d1551f86723a455fbe1516c099b89611,10-06-2022_14:43:45,morphograph,51.0
d1551f86723a455fb10f9a3a9a3ae504,8ed68a3ccdc4416aabeb9f1e5e73a8e7,POSITIVE,d1551f86723a455fabeb9f1e5e73a8e7,10-06-2022_14:43:45,morphograph,51.0
d1551f86723a455fb10f9a3a9a3ae504,951421f541804e0785b5b59c0f7fb20e,POSITIVE,d1551f86723a455f85b5b59c0f7fb20e,10-06-2022_14:43:45,morphograph,51.0
d1551f86723a455fb10f9a3a9a3ae504,cdc2146ba34346d79c7e77cb1e8ac8a2,POSITIVE,d1551f86723a455f9c7e77cb1e8ac8a2,10-06-2022_14:43:45,morphograph,51.0
d16703c545ec40e6aeaa2487df575cc0,6fee8a0ad9284f208451464ce56a57c0,DUPLICATE,d16703c545ec40e68451464ce56a57c0,09-06-2022_16:33:25,07-06-2022/clusters_dbscan_0.00238_07-06-2022_19,893.0
d19b50f3f2dd4c7483a352ad191900c5,6d11ea972bdc46b59d7e01d349dd3541,SIMILAR,d19b50f3f2dd4c749d7e01d349dd3541,09-06-2022_16:32:27,07-06-2022/clusters_dbscan_0.00238_07-06-2022_19,885.0
d208632a8ecc4a4ca5a7df1aa18455ed,626866ce61d4467b96ff5068ceb1ed48,DUPLICATE,d208632a8ecc4a4c96ff5068ceb1ed48,11-06-2022_11:43:50,07-06-2022/clusters_dbscan_0.00239_07-06-2022_19,794.0
d208632a8ecc4a4ca5a7df1aa18455ed,705e76612fd145c1bb50dadf4f4d4485,DUPLICATE,d208632a8ecc4a4cbb50dadf4f4d4485,11-06-2022_11:43:50,07-06-2022/clusters_dbscan_0.00239_07-06-2022_19,794.0
d22c9e036a5440d0bed25abddaf6e309,30109374ab5b44f59d7bd13d0e46c213,POSITIVE,d22c9e036a5440d09d7bd13d0e46c213,10-06-2022_20:28:17,07-06-2022/clusters_dbscan_0.00239_07-06-2022_19,498.0
d25678d4d71e4f9cbbc15bbb155f3ea2,6f25a69de31e464fbfbdd2f182e3d802,POSITIVE,d25678d4d71e4f9cbfbdd2f182e3d802,10-06-2022_15:19:51,morphograph,836.0
d25b1f0bc93644948d55050ac71f4eac,11bde12d262e42a9ba440330f0418173,POSITIVE,d25b1f0bc9364494ba440330f0418173,10-06-2022_14:50:19,morphograph,71.0
d25b1f0bc93644948d55050ac71f4eac,3547eedf41a24f6b832e9bb5ce372a36,POSITIVE,d25b1f0bc9364494832e9bb5ce372a36,10-06-2022_14:50:19,morphograph,71.0
d25b1f0bc93644948d55050ac71f4eac,446da890b6ad4096a5874e061b0d39e4,POSITIVE,d25b1f0bc9364494a5874e061b0d39e4,10-06-2022_14:50:19,morphograph,71.0
d25b1f0bc93644948d55050ac71f4eac,7575d60e56984936ae548a9cb3c7a73b,POSITIVE,d25b1f0bc9364494ae548a9cb3c7a73b,10-06-2022_14:50:19,morphograph,71.0
d25b1f0bc93644948d55050ac71f4eac,c5839e5220e5419e92d878396b0c04bb,POSITIVE,d25b1f0bc936449492d878396b0c04bb,10-06-2022_14:50:19,morphograph,71.0
d2ca8f83700d416bb6772375f64dd636,2ab688c792994cdd8446ea5dbf6bf467,POSITIVE,d2ca8f83700d416b8446ea5dbf6bf467,10-06-2022_15:17:48,morphograph,783.0
d2ca8f83700d416bb6772375f64dd636,57dda758f8c649128a0bf917ca132975,POSITIVE,d2ca8f83700d416b8a0bf917ca132975,10-06-2022_15:17:48,morphograph,783.0
d2ca8f83700d416bb6772375f64dd636,964a6a50f9df49ac8c70da6e2c2eb65b,POSITIVE,d2ca8f83700d416b8c70da6e2c2eb65b,10-06-2022_15:17:48,morphograph,783.0
d2ca8f83700d416bb6772375f64dd636,ea6e13ba159a46f78ec57385a14390ed,POSITIVE,d2ca8f83700d416b8ec57385a14390ed,10-06-2022_15:17:48,morphograph,783.0
d2e6339352d64d58875f20dc6442feeb,59b17fe178974e9fa8ac80eeca6fcb81,DUPLICATE,d2e6339352d64d58a8ac80eeca6fcb81,11-06-2022_11:40:27,07-06-2022/clusters_dbscan_0.00239_07-06-2022_19,757.0
d31095f817c443ef86dc822a429a715c,545a4bd8b3654e0f969117e6d076f33c,POSITIVE,d31095f817c443ef969117e6d076f33c,14-06-2022_20:34:07,07-06-2022/clusters_optics_0.13_07-06-2022_19,20.0
d31095f817c443ef86dc822a429a715c,c1922a280a774e6cafec4f225099d429,POSITIVE,d31095f817c443efafec4f225099d429,14-06-2022_20:34:07,07-06-2022/clusters_optics_0.13_07-06-2022_19,20.0
d36ebb9d56d64acda5c8c4bc7ca28a9a,1329aaa1346f44d6abde570e02188b39,POSITIVE,d36ebb9d56d64acdabde570e02188b39,10-06-2022_15:12:13,morphograph,619.0
d36ebb9d56d64acda5c8c4bc7ca28a9a,6709b5f5e4fa44e89518b85722dd66a1,POSITIVE,d36ebb9d56d64acd9518b85722dd66a1,10-06-2022_15:12:13,morphograph,619.0
d36ebb9d56d64acda5c8c4bc7ca28a9a,7ee9e023d1854a1da4ab1588ee94947e,POSITIVE,d36ebb9d56d64acda4ab1588ee94947e,10-06-2022_15:12:13,morphograph,619.0
d36ebb9d56d64acda5c8c4bc7ca28a9a,8297f129e44b47d29256268f0067c7a8,POSITIVE,d36ebb9d56d64acd9256268f0067c7a8,10-06-2022_15:12:13,morphograph,619.0
d36ebb9d56d64acda5c8c4bc7ca28a9a,8eeaae6cd4ea4984b4e7ae4bd6f3cfcc,POSITIVE,d36ebb9d56d64acdb4e7ae4bd6f3cfcc,10-06-2022_15:12:13,morphograph,619.0
d36ebb9d56d64acda5c8c4bc7ca28a9a,d3fba7a263e540efa87af9ca19c58917,POSITIVE,d36ebb9d56d64acda87af9ca19c58917,10-06-2022_15:12:13,morphograph,619.0
d36ebb9d56d64acda5c8c4bc7ca28a9a,f14c424aaa4b41c8a5cdd145dcad30ef,POSITIVE,d36ebb9d56d64acda5cdd145dcad30ef,10-06-2022_15:12:13,morphograph,619.0
d370b01ecc47468783280bb75386dbb5,85e5f906605f43a9b0ba779c26fdc2d9,POSITIVE,d370b01ecc474687b0ba779c26fdc2d9,14-06-2022_20:16:50,01-06-2022/clusters_optics_0.13_01-06-2022_19,107.0
d3c7f5b19bb64ca697d32572a60e0634,eaef92d599a8413a9dae335e765e00f0,DUPLICATE,d3c7f5b19bb64ca69dae335e765e00f0,09-06-2022_16:36:46,07-06-2022/clusters_dbscan_0.00238_07-06-2022_19,923.0
d3e552f25fe7456e83d92801f83121a3,015bdd215fc94f4bba06a9ba10d24a11,POSITIVE,d3e552f25fe7456eba06a9ba10d24a11,10-06-2022_14:44:03,morphograph,53.0
d3e552f25fe7456e83d92801f83121a3,1153fd805fee4a10a8b1deb136aa2540,POSITIVE,d3e552f25fe7456ea8b1deb136aa2540,10-06-2022_14:44:03,morphograph,53.0
d3e552f25fe7456e83d92801f83121a3,1280ff0f290b47b0bb65224d5e71e4e8,POSITIVE,d3e552f25fe7456ebb65224d5e71e4e8,10-06-2022_14:44:03,morphograph,53.0
d3e552f25fe7456e83d92801f83121a3,1a4ecebdd379406bb7c686121022caf5,POSITIVE,d3e552f25fe7456eb7c686121022caf5,10-06-2022_14:44:03,morphograph,53.0
d3e552f25fe7456e83d92801f83121a3,7cafbc0aa8bf4311b87967339b46aa99,POSITIVE,d3e552f25fe7456eb87967339b46aa99,10-06-2022_14:44:03,morphograph,53.0
d3e552f25fe7456e83d92801f83121a3,96f1701981d84f30ad0ddc3bd758a3ce,POSITIVE,d3e552f25fe7456ead0ddc3bd758a3ce,10-06-2022_14:44:03,morphograph,53.0
d3e552f25fe7456e83d92801f83121a3,d78d6915521d4d9093f179bfdab44fa5,POSITIVE,d3e552f25fe7456e93f179bfdab44fa5,10-06-2022_14:44:03,morphograph,53.0
d3e552f25fe7456e83d92801f83121a3,db69533115a141028d291ee88c632d46,POSITIVE,d3e552f25fe7456e8d291ee88c632d46,10-06-2022_14:44:03,morphograph,53.0
d3e552f25fe7456e83d92801f83121a3,e457cec6d86f47d1abbc34eccc0874d3,POSITIVE,d3e552f25fe7456eabbc34eccc0874d3,10-06-2022_14:44:03,morphograph,53.0
d3fba7a263e540efa87af9ca19c58917,1329aaa1346f44d6abde570e02188b39,POSITIVE,d3fba7a263e540efabde570e02188b39,10-06-2022_15:12:13,morphograph,619.0
d3fba7a263e540efa87af9ca19c58917,6709b5f5e4fa44e89518b85722dd66a1,POSITIVE,d3fba7a263e540ef9518b85722dd66a1,10-06-2022_15:12:13,morphograph,619.0
d3fba7a263e540efa87af9ca19c58917,7ee9e023d1854a1da4ab1588ee94947e,POSITIVE,d3fba7a263e540efa4ab1588ee94947e,10-06-2022_15:12:13,morphograph,619.0
d3fba7a263e540efa87af9ca19c58917,8297f129e44b47d29256268f0067c7a8,POSITIVE,d3fba7a263e540ef9256268f0067c7a8,10-06-2022_15:12:13,morphograph,619.0
d3fba7a263e540efa87af9ca19c58917,8eeaae6cd4ea4984b4e7ae4bd6f3cfcc,POSITIVE,d3fba7a263e540efb4e7ae4bd6f3cfcc,10-06-2022_15:12:13,morphograph,619.0
d3fba7a263e540efa87af9ca19c58917,d36ebb9d56d64acda5c8c4bc7ca28a9a,POSITIVE,d3fba7a263e540efa5c8c4bc7ca28a9a,10-06-2022_15:12:13,morphograph,619.0
d3fba7a263e540efa87af9ca19c58917,f14c424aaa4b41c8a5cdd145dcad30ef,POSITIVE,d3fba7a263e540efa5cdd145dcad30ef,10-06-2022_15:12:13,morphograph,619.0
d431021f9fd44bd2aaa73a0b55750772,7d404d27fcfd4b308a8e557438659195,POSITIVE,d431021f9fd44bd28a8e557438659195,09-06-2022_16:38:31,07-06-2022/clusters_dbscan_0.00238_07-06-2022_19,940.0
d45d3c5be67342d7860b981b53b44f62,dfdfc7c72a7f4aaabd5e6d97b211121c,POSITIVE,d45d3c5be67342d7bd5e6d97b211121c,11-06-2022_12:00:27,07-06-2022/clusters_dbscan_0.00239_07-06-2022_19,1073.0
d4af954e86ae483a94d699a4c116ce16,3d7c6e11baea4aa0aca856c73c0b99b5,POSITIVE,d4af954e86ae483aaca856c73c0b99b5,10-06-2022_15:09:48,morphograph,569.0
d4af954e86ae483a94d699a4c116ce16,c431a81b40584af7b43e0006e4db2358,POSITIVE,d4af954e86ae483ab43e0006e4db2358,10-06-2022_15:09:48,morphograph,569.0
d4d82624c9d5483da42af0898f0c3fde,6efdd6fc5f8d4935b15a8d01ff8ee042,DUPLICATE,d4d82624c9d5483db15a8d01ff8ee042,09-06-2022_16:32:54,07-06-2022/clusters_dbscan_0.00238_07-06-2022_19,889.0
d6840776feb14fa288f2d83e1ba2a249,023684cd7a064ecfa8c1e41b2236048f,POSITIVE,d6840776feb14fa2a8c1e41b2236048f,10-06-2022_14:41:19,morphograph,25.0
d6840776feb14fa288f2d83e1ba2a249,13168561513645899d91dcae16d104da,POSITIVE,d6840776feb14fa29d91dcae16d104da,10-06-2022_14:41:19,morphograph,25.0
d6840776feb14fa288f2d83e1ba2a249,533edc77188c44b8858f2b34b336f2c6,POSITIVE,d6840776feb14fa2858f2b34b336f2c6,10-06-2022_14:41:19,morphograph,25.0
d6840776feb14fa288f2d83e1ba2a249,6449b75a1ca44a5cb54c766925ae5e6d,POSITIVE,d6840776feb14fa2b54c766925ae5e6d,10-06-2022_14:41:19,morphograph,25.0
d6840776feb14fa288f2d83e1ba2a249,764b5e62f6a84ff2a41d89f3256e259c,POSITIVE,d6840776feb14fa2a41d89f3256e259c,10-06-2022_14:41:19,morphograph,25.0
d6840776feb14fa288f2d83e1ba2a249,e08f8e24f8054e3bb1f870d4deeadc5a,POSITIVE,d6840776feb14fa2b1f870d4deeadc5a,10-06-2022_14:41:19,morphograph,25.0
d6840776feb14fa288f2d83e1ba2a249,f4153c322e194412a96da3a88d7070ce,POSITIVE,d6840776feb14fa2a96da3a88d7070ce,10-06-2022_14:41:19,morphograph,25.0
d6e13eefc497491ca8d76cb92f0ad745,788e9f6a64f4432ba09da66bbb60bf93,POSITIVE,d6e13eefc497491ca09da66bbb60bf93,14-06-2022_19:06:49,01-06-2022/clusters_optics_0.13_01-06-2022_19,574.0
d733b3faadff47d1aa351e4e37d112c3,6c2a9e4e1d1445249c50dbb947b05bac,POSITIVE,d733b3faadff47d19c50dbb947b05bac,10-06-2022_15:19:03,morphograph,814.0
d78d6915521d4d9093f179bfdab44fa5,015bdd215fc94f4bba06a9ba10d24a11,POSITIVE,d78d6915521d4d90ba06a9ba10d24a11,10-06-2022_14:44:03,morphograph,53.0
d78d6915521d4d9093f179bfdab44fa5,1153fd805fee4a10a8b1deb136aa2540,POSITIVE,d78d6915521d4d90a8b1deb136aa2540,10-06-2022_14:44:03,morphograph,53.0
d78d6915521d4d9093f179bfdab44fa5,1280ff0f290b47b0bb65224d5e71e4e8,POSITIVE,d78d6915521d4d90bb65224d5e71e4e8,10-06-2022_14:44:03,morphograph,53.0
d78d6915521d4d9093f179bfdab44fa5,1a4ecebdd379406bb7c686121022caf5,POSITIVE,d78d6915521d4d90b7c686121022caf5,10-06-2022_14:44:03,morphograph,53.0
d78d6915521d4d9093f179bfdab44fa5,7cafbc0aa8bf4311b87967339b46aa99,POSITIVE,d78d6915521d4d90b87967339b46aa99,10-06-2022_14:44:03,morphograph,53.0
d78d6915521d4d9093f179bfdab44fa5,96f1701981d84f30ad0ddc3bd758a3ce,POSITIVE,d78d6915521d4d90ad0ddc3bd758a3ce,10-06-2022_14:44:03,morphograph,53.0
d78d6915521d4d9093f179bfdab44fa5,d3e552f25fe7456e83d92801f83121a3,POSITIVE,d78d6915521d4d9083d92801f83121a3,10-06-2022_14:44:03,morphograph,53.0
d78d6915521d4d9093f179bfdab44fa5,db69533115a141028d291ee88c632d46,POSITIVE,d78d6915521d4d908d291ee88c632d46,10-06-2022_14:44:03,morphograph,53.0
d78d6915521d4d9093f179bfdab44fa5,e457cec6d86f47d1abbc34eccc0874d3,POSITIVE,d78d6915521d4d90abbc34eccc0874d3,10-06-2022_14:44:03,morphograph,53.0
d79c7ea8558241e4a9a1433fc457e729,7a4fbd98a53d4899937ea416f094fa6d,SIMILAR,d79c7ea8558241e4937ea416f094fa6d,10-06-2022_15:26:31,morphograph,918.0
d7fe4958a0f44488827f84b2bb5711ad,04e6f4ebe8024cd6a397157e5a186ed3,POSITIVE,d7fe4958a0f44488a397157e5a186ed3,10-06-2022_14:45:20,morphograph,62.0
d7fe4958a0f44488827f84b2bb5711ad,454ce6765a444c02b463a2020d9a8d08,POSITIVE,d7fe4958a0f44488b463a2020d9a8d08,10-06-2022_14:45:20,morphograph,62.0
d7fe4958a0f44488827f84b2bb5711ad,63c56a235b7a496e83fe1105824ba126,POSITIVE,d7fe4958a0f4448883fe1105824ba126,10-06-2022_14:45:20,morphograph,62.0
d7fe4958a0f44488827f84b2bb5711ad,a3aca32517a348198326b356d8b1d8b0,POSITIVE,d7fe4958a0f444888326b356d8b1d8b0,10-06-2022_14:45:20,morphograph,62.0
d7fe4958a0f44488827f84b2bb5711ad,bb6c2ee46dd241a4a9ded6104fce1ca6,POSITIVE,d7fe4958a0f44488a9ded6104fce1ca6,10-06-2022_14:45:20,morphograph,62.0
d7fe4958a0f44488827f84b2bb5711ad,ea0b2e19aaf04860b0f133c4a5436719,POSITIVE,d7fe4958a0f44488b0f133c4a5436719,10-06-2022_14:45:20,morphograph,62.0
d8389f5725444477b3954e7a5d7fbfeb,01c20f58fad146119c46c3607a91988c,POSITIVE,d8389f57254444779c46c3607a91988c,10-06-2022_15:51:03,07-06-2022/clusters_dbscan_0.00239_07-06-2022_19,25.0
d8389f5725444477b3954e7a5d7fbfeb,62f953b7b25f4ae4bfcb884ec5e87ef8,POSITIVE,d8389f5725444477bfcb884ec5e87ef8,10-06-2022_15:51:03,07-06-2022/clusters_dbscan_0.00239_07-06-2022_19,25.0
d845bfd4297b40d1be6973cec792dcc7,023bd457b23f4752bdeaafafc9faee98,POSITIVE,d845bfd4297b40d1bdeaafafc9faee98,10-06-2022_15:16:11,morphograph,729.0
d845bfd4297b40d1be6973cec792dcc7,7dbc2b881f2b49ca91b568a303983832,POSITIVE,d845bfd4297b40d191b568a303983832,10-06-2022_15:16:11,morphograph,729.0
d845bfd4297b40d1be6973cec792dcc7,ab31d146301449f3ae616a2d795f972d,POSITIVE,d845bfd4297b40d1ae616a2d795f972d,10-06-2022_15:16:11,morphograph,729.0
d845bfd4297b40d1be6973cec792dcc7,bf71d636f40b42b88cb2f3b5463e1cbe,POSITIVE,d845bfd4297b40d18cb2f3b5463e1cbe,10-06-2022_15:16:11,morphograph,729.0
d845bfd4297b40d1be6973cec792dcc7,d9c42c0c5ce242a59d007a8e51bdc626,POSITIVE,d845bfd4297b40d19d007a8e51bdc626,10-06-2022_15:16:11,morphograph,729.0
d8532c4ccd484c349a5c7c1b3ca4a8af,0544410788214cd28bfedd50eda23f4d,POSITIVE,d8532c4ccd484c348bfedd50eda23f4d,10-06-2022_15:21:38,morphograph,871.0
d8cfdbca65274341b1fa5557a9d4ac1b,1df80f6925c54bd7827f1e0a7ddc0b92,POSITIVE,d8cfdbca65274341827f1e0a7ddc0b92,10-06-2022_14:53:19,morphograph,109.0
d8cfdbca65274341b1fa5557a9d4ac1b,1f49148dc99d4e13a62ceb3f7ad46257,POSITIVE,d8cfdbca65274341a62ceb3f7ad46257,10-06-2022_14:53:19,morphograph,109.0
d8cfdbca65274341b1fa5557a9d4ac1b,2132c314252348399b87a0ba99a1f655,POSITIVE,d8cfdbca652743419b87a0ba99a1f655,10-06-2022_14:53:19,morphograph,109.0
d8cfdbca65274341b1fa5557a9d4ac1b,53b20fd637b845f781412320aa96bb04,POSITIVE,d8cfdbca6527434181412320aa96bb04,10-06-2022_14:53:19,morphograph,109.0
d8cfdbca65274341b1fa5557a9d4ac1b,55f7904f25f44fbbbf421c2f2c778810,POSITIVE,d8cfdbca65274341bf421c2f2c778810,10-06-2022_14:53:19,morphograph,109.0
