,uid_connection,index,uid,level_0,AuthorOriginal,Description,Author,AuthorBirth,path,BeginDate,ImageURL,City,Country,AuthorBirthCity,AuthorDeathCity,Drawer,Type,img1,img2,type,annotated,cluster_file,cluster,set,new_cluster,new set,old_cluster
5111,ac964c8b12bc408c8ab82edad323f492,5037.0,2e1d5090ec8f4744b2c8cc7af4d808c4,667,"TIZIANO, Vecellio, modi di",Deposizione di Cristo 104 x 97 cm,TIZIANO Vecellio (modi di),1483.0,../data/58A/58A_50.jpg,1501.0,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F58A%2F58A_50.jpg/full/full/0/default.jpg,BERGAMO,,Belluno,Venice,58A,,2e1d5090ec8f4744b2c8cc7af4d808c4,2bccb6bdf1f34e53b872fb58b14e7e04,POSITIVE,2018-01-28 09:31:05.048158+00:00,Original,48,val,48,val,48.0
5112,ac989937583241009fb6d111812d1c3d,23452.0,d00e4250fe934c53b065725419483521,11,"CRANACH, Lucas the Elder",Reclining Water Nymph,"CRANACH, Lucas the Elder","(b. 1472, Kronach, d. 1553, Weimar)",../data/WGA/images/c/cranach/lucas_e/08/2nymph4.jpg,1533.0,http://www.wga.hu/html/c/cranach/lucas_e/08/2nymph4.html,,German,,,,mythological,d00e4250fe934c53b065725419483521,62067f864e1544fdb22f651e5b06d800,POSITIVE,2016-05-17 16:24:53+00:00,Original,72,val,72,val,72.0
5113,ac9c5e47fa2146deb46d6dbdeab0f52c,28033.0,f773039c96c541c3acae1f4deebff83a,4999,"BALDI, Lazzaro",Joseph and Potiphar's Wife,"BALDI, Lazzaro","(b. 1623, Pistoia, d. 1703, Roma)",../data/WGA/images/b/baldi/potiphar.jpg,1651.0,http://www.wga.hu/html/b/baldi/potiphar.html,,Italian,,,,mythological,f773039c96c541c3acae1f4deebff83a,eb467e2beb1041bbb26e1ec3eb6d5db9,POSITIVE,2017-09-23 21:44:06.129790+00:00,Original,398,train,398,train,398.0
5114,acacd1961eb34545a09f1b0cb9d17430,14233.0,71c79a728c7445449dfa30e5eda3b5d9,70,PITTORE TEDESCO sec. XVI.,S. Girolamo.,PITTORE TEDESCO sec XVI,1484.0,../data/75A/75A_297.jpg,1502.0,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F75A%2F75A_297.jpg/full/full/0/default.jpg,VENEZIA,German,Leiden,Leiden,75A,religious,71c79a728c7445449dfa30e5eda3b5d9,0a0708c3ca184fc5a3f635b43746745f,POSITIVE,2018-03-27 19:56:14.180044+00:00,Original,151,train,151,train,151.0
5115,accc1516ba934c359110b027bc112977,,accc1516ba934c35992e229c0abd8d1e,3037,"GRÜNEWALD, Matthias",The Crucifixion,"GRÜNEWALD, Matthias","(b. 1470/80, Würzburg, d. 1528, Halle)",../data/WGA/images/g/grunewal/1/02crucif.jpg,1497.0,http://www.wga.hu/html/g/grunewal/1/02crucif.html,,German,,,,religious,accc1516ba934c35992e229c0abd8d1e,985e387d93d441f29110b027bc112977,POSITIVE,10-06-2022_15:04:32,morphograph,414,no set,414,val,
5116,accc1516ba934c35945ecaa631df3844,,accc1516ba934c35992e229c0abd8d1e,3037,"GRÜNEWALD, Matthias",The Crucifixion,"GRÜNEWALD, Matthias","(b. 1470/80, Würzburg, d. 1528, Halle)",../data/WGA/images/g/grunewal/1/02crucif.jpg,1497.0,http://www.wga.hu/html/g/grunewal/1/02crucif.html,,German,,,,religious,accc1516ba934c35992e229c0abd8d1e,9be910b02e5d441f945ecaa631df3844,POSITIVE,10-06-2022_15:04:32,morphograph,414,no set,414,val,
5117,accc1516ba934c359b159d5c06142bf7,,accc1516ba934c35992e229c0abd8d1e,3037,"GRÜNEWALD, Matthias",The Crucifixion,"GRÜNEWALD, Matthias","(b. 1470/80, Würzburg, d. 1528, Halle)",../data/WGA/images/g/grunewal/1/02crucif.jpg,1497.0,http://www.wga.hu/html/g/grunewal/1/02crucif.html,,German,,,,religious,accc1516ba934c35992e229c0abd8d1e,1b62d56960de4b3a9b159d5c06142bf7,POSITIVE,10-06-2022_15:04:32,morphograph,414,no set,414,val,
5118,accc1516ba934c35af9e3ede0e1a5155,,accc1516ba934c35992e229c0abd8d1e,3037,"GRÜNEWALD, Matthias",The Crucifixion,"GRÜNEWALD, Matthias","(b. 1470/80, Würzburg, d. 1528, Halle)",../data/WGA/images/g/grunewal/1/02crucif.jpg,1497.0,http://www.wga.hu/html/g/grunewal/1/02crucif.html,,German,,,,religious,accc1516ba934c35992e229c0abd8d1e,20c80c8f760f419faf9e3ede0e1a5155,POSITIVE,10-06-2022_15:04:32,morphograph,414,no set,414,val,
5119,accc1516ba934c35b040255149343692,,accc1516ba934c35992e229c0abd8d1e,3037,"GRÜNEWALD, Matthias",The Crucifixion,"GRÜNEWALD, Matthias","(b. 1470/80, Würzburg, d. 1528, Halle)",../data/WGA/images/g/grunewal/1/02crucif.jpg,1497.0,http://www.wga.hu/html/g/grunewal/1/02crucif.html,,German,,,,religious,accc1516ba934c35992e229c0abd8d1e,d983dc47bb4d4b8cb040255149343692,POSITIVE,10-06-2022_15:04:32,morphograph,414,no set,414,val,
5120,accdb69a281247ffb932b73ccbeac661,271.0,00d55aab334640cd9eaca09c33c353c1,12,"LUINI, Bernardino",Salome with the Head of St John the Baptist,"LUINI, Bernardino","(b. 1480, Luino, d. 1532, Milano)",../data/WGA/images/l/luini/father/2/salome.jpg,1501.0,http://www.wga.hu/html/l/luini/father/2/salome.html,LONDRA Già TORINO,Italian,,,57A,religious,00d55aab334640cd9eaca09c33c353c1,6d61adb6f53446b6b31adbb586df6079,POSITIVE,2018-07-19 23:05:31.641177+00:00,Original,97,train,97,train,97.0
5121,accdb6e2c35549f4bf2253e3245d41bc,20567.0,b6534fcb92ce4bb78a958287e4fd4955,3289,"MARIESCHI, Michele","View of Campo SS. Giovanni e Paolo, Venice","MARIESCHI, Michele","(b. 1710, Venezia, d. 1743, Venezia)",../data/WGA/images/m/mariesch/zanipolo.jpg,1701.0,http://www.wga.hu/html/m/mariesch/zanipolo.html,,Italian,,,,landscape,b6534fcb92ce4bb78a958287e4fd4955,d244974d13ae4d3c85a1720e86cab3a4,POSITIVE,2016-05-12 13:58:55+00:00,Original,46,train,46,train,46.0
5122,acd05eafe2a342bdbf522fa28e06dc25,13975.0,70e452f3e1dc467daf31bbdec4c24b21,64,"BORDONE, Paris",Sleeping Venus with Cupid,"BORDONE, Paris","(b. 1500, Treviso, d. 1571, Venezia)",../data/WGA/images/b/bordone/sleep_ve.jpg,1535.0,http://www.wga.hu/html/b/bordone/sleep_ve.html,,Italian,,,,mythological,70e452f3e1dc467daf31bbdec4c24b21,b97bb65267254df1a56f9dd5f187e46d,POSITIVE,2016-05-17 16:24:53+00:00,Original,72,val,72,val,72.0
5123,acf490f7d51e484ab0f85eb3fe5907c9,5254.0,30a0ae99b8f24c468c65b50dcf1047f0,615,LUCA d 'OLANDA,L 'alchimista.,LUCA d 'OLANDA,1484.0,../data/110C/110C_95.jpg,1502.0,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F110C%2F110C_95.jpg/full/full/0/default.jpg,ROMA,German,Leiden,Leiden,110C,religious,30a0ae99b8f24c468c65b50dcf1047f0,0a0708c3ca184fc5a3f635b43746745f,POSITIVE,2018-03-27 19:56:09.916608+00:00,Original,151,train,151,train,151.0
5124,acf529f4c01c4915a727d6c14a262f78,11993.0,6010a0741540419da2f78ef53679a30b,5010,ROMANELLI,S. Cecilia,ROMANELLI,"(b. 1610, Viterbo, d. 1662, Viterbo)",../data/113A/113A_401.jpg,1651.0,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F113A%2F113A_401.jpg/full/full/0/default.jpg,ROMA,Italian,,,113A,religious,6010a0741540419da2f78ef53679a30b,cefa01a7b087453ca64f2ac5b3d7499f,POSITIVE,2018-03-22 15:15:42.247704+00:00,Original,668,train,668,train,668.0
5125,acfcecbfa2954c069ea06dbb49059694,17729.0,9206e5d096904ad1bd2985cac967a209,5011,"SAENREDAM, Jan","Allegoria Penna, 230 x 198.","SAENREDAM, Jan","(b. ca. 1565, Zaandam, d. 1607, Assendelft)",../data/17B/17B_139.jpg,1595.0,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F17B%2F17B_139.jpg/full/full/0/default.jpg,LONDRA,Netherlandish,,,17B,mythological,9206e5d096904ad1bd2985cac967a209,34596a497b144f9fad8ae259e9b7f1dd,POSITIVE,2018-03-23 14:37:20.310579+00:00,Original,689,train,689,train,689.0
5126,acff4bc3f7a6410e8fdb5b215077762d,21819.0,c21558761eee4c14bf7b0fa7bd581511,964,"BOTTICINI, Francesco","Madonna with Child, St John the Baptist, and Angels","BOTTICINI, Francesco","(b.1446, Firenze, d. 1497, Firenze)",../data/WGA/images/b/botticin/francesc/deschi.jpg,1485.0,http://www.wga.hu/html/b/botticin/francesc/deschi.html,PALERMO,Italian,Florence,Florence,132A,religious,c21558761eee4c14bf7b0fa7bd581511,2132c314252348399b87a0ba99a1f655,POSITIVE,2016-05-26 16:17:11+00:00,Original,112,train,112,train,112.0
5127,ad05e38ef6ee4d5da8d8c05c938821a4,13691.0,6eb02daa065c49018bba841d1d346986,3304,LEONARDO da Vinci,St John in the Wilderness (Bacchus),LEONARDO da Vinci,"(b. 1452, Vinci, d. 1519, Cloux, near Amboise)",../data/WGA/images/l/leonardo/04/5stjohn.jpg,1510.0,http://www.wga.hu/html/l/leonardo/04/5stjohn.html,VARE S E,Italian,Vinci,Amboise,36A,religious,6eb02daa065c49018bba841d1d346986,6613895932a6408793f99fb0f03a2aac,POSITIVE,2016-05-24 10:12:52+00:00,Original,95,train,95,train,95.0
5128,ad17be49e8094177aa8b3d8eaaf0e258,9923.0,55b19979ce254c32a93092803d3322be,97,"METSIS, Quintino",San Girolamo nello studio,METSIS Quintino,1471.0,../data/54A/54A_604.jpg,1489.0,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F54A%2F54A_604.jpg/full/full/0/default.jpg,SANREMO,,Nuremberg,Nuremberg,54A,,55b19979ce254c32a93092803d3322be,a75ac409db6a44cb85bf2b370d1a6538,POSITIVE,2018-03-27 19:56:11.494862+00:00,Original,151,train,151,train,151.0
5129,ad1f16f9fd0945fa980b6c6f713d6e73,721.0,066c36f2a35f4ba583e7796a212203f1,216,"SUSTRIS, Lamberto.",Venere e Amore.,SUSTRIS Lamberto,1510.0,../data/57A/57A_868.jpg,1528.0,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F57A%2F57A_868.jpg/full/full/0/default.jpg,FIRE N Z E,Italian,Amsterdam,Venice,57A,mythological,066c36f2a35f4ba583e7796a212203f1,ab78cee608eb4524a4f3fc072b24f042,POSITIVE,2018-06-11 13:52:37.283156+00:00,Original,33,test,33,test,33.0
5130,ad204d8ab73f4bc0a49170ec26f18368,25451.0,da85aa2675b24ae9abeffbb58b257481,5016,SASSOFERRATO (i1) (Salvi? Giovanni d. Il-).,Madonna orante. 48 x 39 em.,SASSOFERRATO (il) (Salvi? Giovanni d Il-) (?),1609.0,../data/158B/158B_204.jpg,1627.0,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F158B%2F158B_204.jpg/full/full/0/default.jpg,NEW YORK,Italian,Ancona,Rome,158B,religious,da85aa2675b24ae9abeffbb58b257481,e94b8266b62249f491bc673bd81a5561,POSITIVE,2018-07-13 18:32:24.067616+00:00,Original,838,train,838,train,838.0
5131,ad26bfc28c494dc09e17245dcb17419c,5863.0,396e974cc4524fe986071f05f1ee6d1a,30755,PARMIGIANINO (11),Ta Madonma col Bambino. 200 x 139.,PARMIGIANINO (il),1503.0,../data/3B/3B_2.jpg,1521.0,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F3B%2F3B_2.jpg/full/full/0/default.jpg,PARI G I,Italian,Parma,Casalmaggiore,3B,religious,3f9c8590223f4e79937299b12f1b15e4,396e974cc4524fe986071f05f1ee6d1a,POSITIVE,2018-03-23 15:08:27.894024+00:00,Original,252,val,252,val,252.0
5132,ad31fb445ac44b2887609a72cbb92c12,,ad31fb445ac44b28845869855eafb958,80869,SASSOPERRATO (i1)(?).,La Madonna col Bambino. 28 x 208. 208 278,SASSOFERRATO (il) (?),1609.0,../data/11B/11B_130.jpg,1627.0,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F11B%2F11B_130.jpg/full/full/0/default.jpg,A N N O V ER Germania),,Ancona,Rome,11B,,ad31fb445ac44b28845869855eafb958,820b39646c8c440c87609a72cbb92c12,POSITIVE,10-06-2022_15:14:27,morphograph,697,no set,697,train,
5133,ad31fb445ac44b28a6f10f4bc0be75c4,,ad31fb445ac44b28845869855eafb958,80869,SASSOPERRATO (i1)(?).,La Madonna col Bambino. 28 x 208. 208 278,SASSOFERRATO (il) (?),1609.0,../data/11B/11B_130.jpg,1627.0,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F11B%2F11B_130.jpg/full/full/0/default.jpg,A N N O V ER Germania),,Ancona,Rome,11B,,ad31fb445ac44b28845869855eafb958,383b2ff7f7964c9ca6f10f4bc0be75c4,POSITIVE,10-06-2022_15:14:27,morphograph,697,no set,697,train,
5134,ad342e9b3ee149bb8a92b2d3f4ccbd1e,19629.0,cc4c8b040b4a47009286259aa5b4acea,429,"UNKNOWN MASTER, Flemish",Virgin and Child with the Veil,"UNKNOWN MASTER, Flemish",(active 1530s in Antwerp),../data/WGA/images/m/master/zunk_fl/16_paint/2/06virgix.jpg,1531.0,http://www.wga.hu/html/m/master/zunk_fl/16_paint/2/06virgix.html,,Flemish,,,,religious,6061feba4b8045a1ae6e410f01d1ebe5,cc4c8b040b4a47009286259aa5b4acea,POSITIVE,2016-06-27 15:36:23+00:00,Original,208,train,208,train,208.0
5135,ad40a8d5ceee4477aa203be41f5cc7ce,1530.0,0f76f6b29d4d4972a149fee3f51e11be,486,"OGGIONO, Marco d'",The Holy Family,"OGGIONO, Marco d'","(b. ca. 1467, Milano, d. 1524, Milano)",../data/WGA/images/o/oggiono/holyfami.jpg,1501.0,http://www.wga.hu/html/o/oggiono/holyfami.html,UBICAZIONE IGNOTA,Italian,Vinci,Amboise,52A,religious,0f76f6b29d4d4972a149fee3f51e11be,7ca748188293411087155d9d6b703f20,POSITIVE,2016-06-16 14:37:21+00:00,Original,173,train,173,train,173.0
5136,ad660bf6e1194460a04cf3442591252f,12273.0,62067f864e1544fdb22f651e5b06d800,112,TIZIANO Vecellio,Venus and Cupid,TIZIANO Vecellio,"(b. 1490, Pieve di Cadore, d. 1576, Venezia)",../data/WGA/images/t/tiziano/09/09venus.jpg,1545.0,http://www.wga.hu/html/t/tiziano/09/09venus.html,,Italian,,,,mythological,62067f864e1544fdb22f651e5b06d800,c7b19c0b3444449794196e11f5fef7c4,POSITIVE,2016-05-17 16:24:53+00:00,Original,72,val,72,val,72.0
5137,ad66c57a36084a0497973bea0dc7aa35,7278.0,4eb2ef2ca3d54060b0a1cc8d2107510c,2563,"MAINARDI, Bastiano","Madonna with Child, the Young St John and Two Angels","MAINARDI, Bastiano","(b. 1466, San Gimignano, d. 1513, Firenze)",../data/WGA/images/m/mainardi/mad_chil.jpg,1495.0,http://www.wga.hu/html/m/mainardi/mad_chil.html,,Italian,,,,religious,4c62572196d546b6be115d125f2fc4fa,4eb2ef2ca3d54060b0a1cc8d2107510c,POSITIVE,2016-05-26 14:34:19+00:00,Original,113,train,113,train,113.0
5138,ad70cecea1e9441c82613f7bce8e4313,10768.0,574f93f3577741b7ab1ccb4357d00e99,1478,RAFFAELLO Sanzio,The Alba Madonna,RAFFAELLO Sanzio,"(b. 1483, Urbino, d. 1520, Roma)",../data/WGA/images/r/raphael/5roma/1/06alba.jpg,1511.0,http://www.wga.hu/html/r/raphael/5roma/1/06alba.html,FRANCIA,Italian,Urbino,Rome,56A,religious,574f93f3577741b7ab1ccb4357d00e99,85b5bf0b1dc54d139608db2f4bece8fb,POSITIVE,2017-09-19 13:18:38.735419+00:00,Original,317,train,317,train,317.0
5139,ad7bbcce4b3a4bd19c63d44139f1553a,2449.0,16e30b67b71842fdb8e9ca0c4e44aa7e,139,"VERONESE, Paolo",Allegory of Wisdom and Strength,"VERONESE, Paolo","(b. 1528, Verona, d. 1588, Venezia)",../data/WGA/images/v/veronese/10/1allego3.jpg,1575.0,http://www.wga.hu/html/v/veronese/10/1allego3.html,,Italian,,,,mythological,16e30b67b71842fdb8e9ca0c4e44aa7e,06949af760064eeabb47faefa3b85a49,POSITIVE,2016-09-05 15:09:04+00:00,Original,228,val,228,val,228.0
5140,ad908c48874a4e3c8d556925a70d570e,18096.0,9c7a98edc3e44ad88938cbc72140e06f,636,"DICK (va-), Anthony. (da Tiziano).",Deposizione (per il dipinto del Louvre). Gessetti colorati e acquerello. 270 x 336.,DICK (va-) Anthony (da Tiziano),"(b. 1490, Pieve di Cadore, d. 1576, Venezia)",../data/14C/14C_483.jpg,1523.0,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F14C%2F14C_483.jpg/full/full/0/default.jpg,LONDRA,Italian,,,14C,religious,9c7a98edc3e44ad88938cbc72140e06f,7b354c9657f64505b68e4ed45e853b68,POSITIVE,2018-03-23 15:13:26.422852+00:00,Original,693,test,693,test,693.0
5141,ada2fca6cf894e578889b7391338e920,,ada2fca6cf894e579d13a8a9dc7a1188,81056,PIETRO da CORTONA,Morte di Priamo.,DA CORTONA Pietro,1596.0,../data/158A/158A_422.jpg,1614.0,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F158A%2F158A_422.jpg/full/full/0/default.jpg,DARM S T A D T,Germania,Cortona,Rome,158A,,ada2fca6cf894e579d13a8a9dc7a1188,3b0d3b1edf6a442b8889b7391338e920,POSITIVE,10-06-2022_15:24:17,morphograph,955,no set,955,train,
5142,ada4211811324a929398c912be86287d,6945.0,3fa7501bcf924cf0b384239df0b65752,5028,"HOLBEIN, Hans the Younger",Sir Thomas More,"HOLBEIN, Hans the Younger","(b. 1497, Augsburg, d. 1543, London)",../data/WGA/images/h/holbein/hans_y/2drawing/1530/12more.jpg,1527.0,http://www.wga.hu/html/h/holbein/hans_y/2drawing/1530/12more.html,ROMA,German,,,113C,portrait,3fa7501bcf924cf0b384239df0b65752,6edbbab1bf34459d80a2f9d3be3cf45b,POSITIVE,2017-11-07 17:41:48.300814+00:00,Original,490,train,490,train,490.0
5143,ada42ae0ea954aeea29852ceb4fa6d63,12728.0,675b5c9a2a4e4995a6e99121896c277d,51953,"BELLINI, Giovanni (attr.)",Pietà.,BELLINI Giovanni (attr),1431.0,../data/47A/47A_667.jpg,1449.0,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F47A%2F47A_667.jpg/full/full/0/default.jpg,SIENA,,Venice,Venice,47A,,675b5c9a2a4e4995a6e99121896c277d,c88e2763cb694d268c2107d6b6a6aeb8,POSITIVE,2018-03-14 09:56:55.430393+00:00,Original,498,val,498,val,498.0
5144,adac5608fa8646ccac72b5677d7a3cb9,28614.0,ffe6d1bdd3234f1fbbf852173a3ddf0e,267,"SCOREL, Jan van",Death of Cleopatra,"SCOREL, Jan van","(b. 1495, Schoorl, d. 1562, Utrecht)",../data/WGA/images/s/scorel/cleopatr.jpg,1518.0,http://www.wga.hu/html/s/scorel/cleopatr.html,,Dutch,,,,mythological,ffe6d1bdd3234f1fbbf852173a3ddf0e,aa28d6efc7cd4abaa72d4a033292a5a7,POSITIVE,2016-05-17 16:24:53+00:00,Original,72,val,72,val,72.0
5145,adaf143709e74857a60d89c670507ed2,7040.0,40744d2f63464d189ecb7d132914f241,419,"PASCOLI, Luigia.",La liaddalena nel deserto.,PASCOLI Luigia,1483.0,../data/62B/62B_84.jpg,1501.0,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F62B%2F62B_84.jpg/full/full/0/default.jpg,PADOVA,Italian,Belluno,Venice,62B,religious,40744d2f63464d189ecb7d132914f241,8851076295d544bd8a902cc1777d7d13,POSITIVE,2018-07-24 14:58:45.783392+00:00,Original,50,train,50,train,50.0
5146,adc0e7513418409dbe571f019ce50a63,2242.0,14fe18f79076438bb17c703325988016,11999,GRECO (I1),"Le Stimmate di S. Francesco. Tempera su tav., cm. 29 x 20",EL GRECO,1541.0,../data/51B/51B_658.jpg,1559.0,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F51B%2F51B_658.jpg/full/full/0/default.jpg,N A POL I,Spanish,Municipality of Prinias,Toledo,51B,religious,14fe18f79076438bb17c703325988016,ebb0c9edf284425ea58d8ca456a48db6,POSITIVE,2017-09-22 15:55:31.485030+00:00,Original,352,train,352,train,352.0
5147,adcb5b7c142d46b7a3b60b62e56c1b1d,13459.0,6bf773f2e04f4c919ccd6f0b76df2b15,2806,"SIRANI, Elisabetta. (?)",La Maddalena,SIRANI Elisabetta (?),1638.0,../data/110C/110C_739.jpg,1656.0,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F110C%2F110C_739.jpg/full/full/0/default.jpg,ROMA,,Bologna,Rome,110C,,6bf773f2e04f4c919ccd6f0b76df2b15,065e9121421a481cb521db00c7fbe36d,POSITIVE,2018-03-03 18:45:23.315339+00:00,Original,599,train,599,train,599.0
5148,adcd0de3a9914c7ca8d15b00c9df755b,12568.0,6497b655d2234dd0b97d6a04c8930c44,5034,"TIZIANO, Vecellio, copia da","Ninfa e pastore 50,7 x 60,50 cm",TIZIANO Vecellio (copia da),1483.0,../data/58B/58B_123.jpg,1575.0,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F58B%2F58B_123.jpg/full/full/0/default.jpg,TERZO D'AQUILEIA,Italian,Belluno,Venice,58B,mythological,6497b655d2234dd0b97d6a04c8930c44,e991a67fa1af4640b008d7e030e20005,POSITIVE,2018-03-12 18:16:51.382921+00:00,Original,100,train,100,train,100.0
5149,ade3bef4033142c6996959a65ec6a26a,8188.0,4a2eae09c1a446f693a2618c396a5a99,2461,"ALBANI, Francesco",The Toilet of Venus,"ALBANI, Francesco","(b. 1578, Bologna, d. 1660, Bologna)",../data/WGA/images/a/albani/1/venus0.jpg,1605.0,http://www.wga.hu/html/a/albani/1/venus0.html,,Italian,,,,mythological,4a2eae09c1a446f693a2618c396a5a99,0003d4e8212f4b3f8ca514485272c686,POSITIVE,2016-05-11 14:23:22+00:00,Original,36,val,36,val,36.0
5150,ade459b821c24876be618f6fe801bf41,26335.0,e63316669d8d42f3a0bcb9e4e4c3f218,133,"YÁÑEZ DE LA ALMEDINA, Fernando",Rest during the Flight to Egypt,"YÁÑEZ DE LA ALMEDINA, Fernando",(active 1505-36),../data/WGA/images/y/yanez/d_virgin.jpg,1507.0,http://www.wga.hu/html/y/yanez/d_virgin.html,,Spanish,,,,religious,e63316669d8d42f3a0bcb9e4e4c3f218,dee337c1aa0249c5b2df2de59adaeb1c,POSITIVE,2016-05-30 13:17:33+00:00,Original,118,train,118,train,118.0
5151,ade662f456e1435e960f0e5b04b22984,22593.0,c72e8392987d44419fa1972d904e1027,332,TIZIANO Vecellio,Venus with Organist and Cupid,TIZIANO Vecellio,"(b. 1490, Pieve di Cadore, d. 1576, Venezia)",../data/WGA/images/t/tiziano/09/03organ.jpg,1548.0,http://www.wga.hu/html/t/tiziano/09/03organ.html,,Italian,,,,mythological,c72e8392987d44419fa1972d904e1027,1952a722d54b4fe9899727166c05e41e,POSITIVE,2016-05-17 16:24:53+00:00,Original,72,val,72,val,72.0
5152,adee883d147d4bcbbb39f4644f066752,13857.0,6fc7ca113db0477c8d13e4a0db72d8b2,3418,CANALETTO,Reception of the Ambassador in the Doge's Palace,CANALETTO,"(b. 1697, Venezia, d. 1768, Venezia)",../data/WGA/images/c/canalett/3/canal310.jpg,1725.0,http://www.wga.hu/html/c/canalett/3/canal310.html,,Italian,,,,landscape,6fc7ca113db0477c8d13e4a0db72d8b2,c204a6a42cf541fbb9572bdec21f7758,POSITIVE,2017-09-21 00:10:55.292874+00:00,Original,271,train,271,train,271.0
5153,adf4b33d66654fb986b89df9d70b2a20,1096.0,0b07a9a997fd4147bd9e3cfb25eff7dd,362,SCUOLA VENETA SEC. XVI,adonna col Bambino.,SCUOLA VENETA SEC XVI,1475.0,../data/75A/75A_416.jpg,1493.0,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F75A%2F75A_416.jpg/full/full/0/default.jpg,VENEZIA,,,Turin,75A,,0b07a9a997fd4147bd9e3cfb25eff7dd,2017b8b405e144edb54f13130d894724,POSITIVE,2018-07-19 18:55:33.801161+00:00,Original,215,train,215,train,215.0
5154,adfb0952a5e34982988cb1ebbe4fe911,19825.0,ad05a614b8a9433cbd34344bd31d9ab8,4683,"GUARDI, Francesco","Capriccio con sottoportico di Palazzo Ducale. cm. 49,5 x 36,5",GUARDI Francesco,1712.0,../data/176C/176C_65.jpg,1730.0,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F176C%2F176C_65.jpg/full/full/0/default.jpg,RING WOOD,(Inghilterra),Venice,Venice,176C,,ad05a614b8a9433cbd34344bd31d9ab8,4b2b7438c1654253a81bd603adc550c2,POSITIVE,2018-01-10 15:19:02.369487+00:00,Original,536,train,536,train,536.0
5155,ae0d058db3dd41ca8fd47da10444915d,2954.0,19a27216644f4e9ebf789a38ddf73f3f,5041,RAFFAELLO Sanzio,The Entombment,RAFFAELLO Sanzio,"(b. 1483, Urbino, d. 1520, Roma)",../data/WGA/images/r/raphael/3umbtrip/37entom.jpg,1507.0,http://www.wga.hu/html/r/raphael/3umbtrip/37entom.html,NAPO L I,Italian,,,103C,religious,19a27216644f4e9ebf789a38ddf73f3f,68a4e77698224a85aa4c8dee4859ff6c,POSITIVE,2017-09-19 13:04:07.943825+00:00,Original,313,train,313,train,313.0
5156,ae0d74d788e0404eb3da606ef172df62,19296.0,a56f3f9399e64db1835e66eadda3c8f6,3671,"PANNINI, Giovanmi Paolo.",Visioni di Roma moderna.,PANINI Giovanni Paolo,1691.0,../data/162A/162A_694.jpg,1709.0,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F162A%2F162A_694.jpg/full/full/0/default.jpg,NEW YORK,Italian,Piacenza,Rome,162A,interior,a56f3f9399e64db1835e66eadda3c8f6,6d83e622abf94f4fb257b7bf349a96b6,POSITIVE,2018-07-09 17:28:35.982978+00:00,Original,17,train,17,train,17.0
5157,ae0e4ffc6b42417a821d62293e6331a4,15239.0,7a4753b8b45144fa94b5739f13fe163d,949,TIZIANO Vecellio,Danaë with a Nurse,TIZIANO Vecellio,"(b. 1490, Pieve di Cadore, d. 1576, Venezia)",../data/WGA/images/t/tiziano/08b/1dana_pr.jpg,1553.0,http://www.wga.hu/html/t/tiziano/08b/1dana_pr.html,R O M A,Italian,Padua,Venice,50A,mythological,7a4753b8b45144fa94b5739f13fe163d,9f81097da9b94a2cbd1ab20f03ac312b,POSITIVE,2016-05-24 09:57:22+00:00,Original,93,test,93,test,93.0
5158,ae1234f35ff84375af2605d2abfb2094,15726.0,7e0a711fa245492e8da3937ed0865945,3886,MAESTRO del RIDOTTO,Il Ridotto. cm. 95 x 130,MAESTRO del RIDOTTO,1700.0,../data/158A/158A_339.jpg,1718.0,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F158A%2F158A_339.jpg/full/full/0/default.jpg,COLONI A,,Venice,Venice,158A,,7e0a711fa245492e8da3937ed0865945,3eba78b5c1804c5aa6e6026b0116d4a1,POSITIVE,2018-07-24 14:06:04.919369+00:00,Original,872,train,872,train,872.0
